"di_id","entity_name","row_id","year","direction","flow_type","flow_name","value"
"MV","Maldives",86883,2000,"out","commercial","long-debt-comm-int-out",3125174.058
"MV","Maldives",72855,2000,"out","official","long-debt-off-int-out",2473262.177
"MV","Maldives",75196,2000,"in","commercial","fdi-in",31830510.4
"MV","Maldives",63507,2000,"out","official","oofs-capital-payments-out",3976182.348
"MV","Maldives",98597,2000,"out","private","remittances-out",66266619.15
"MV","Maldives",84538,2000,"out","commercial","long-debt-comm-amt-out",10376264.09
"MV","Maldives",51822,2000,"in","official","oda-in",27262994.22
"MV","Maldives",65847,2000,"out","official","ssc-out",
"MV","Maldives",58843,2000,"in","official","oofs-in",0
"MV","Maldives",61167,2000,"out","official","oofs-interest-payments-out",547058.6451
"MV","Maldives",70516,2000,"out","official","long-debt-off-amt-out",4085886.302
"MV","Maldives",68175,2000,"in","official","long-debt-net-official-in",1701261.266
"MV","Maldives",89228,2000,"in","commercial","short-debt-net-flow-in",0
"MV","Maldives",54159,2000,"out","official","oda-interest-payments-out",1027848.72
"MV","Maldives",93917,2000,"in","commercial","net-portfolio-equity-in",0
"MV","Maldives",82197,2000,"in","commercial","long-debt-disbursement-in",10406286.35
"MV","Maldives",77528,2000,"out","commercial","fdi-out",
"MV","Maldives",91573,2000,"out","commercial","short-debt-interest-out",1529705.509
"MV","Maldives",56500,2000,"out","official","oda-capital-payments-out",4230243.986
"MV","Maldives",63653,2001,"out","official","oofs-capital-payments-out",6296975.543
"MV","Maldives",87030,2001,"out","commercial","long-debt-comm-int-out",3234273.738
"MV","Maldives",58990,2001,"in","official","oofs-in",1869414.614
"MV","Maldives",73001,2001,"out","official","long-debt-off-int-out",1842640.195
"MV","Maldives",77673,2001,"out","commercial","fdi-out",
"MV","Maldives",96406,2001,"in","private","remittances-in",2815885.987
"MV","Maldives",56647,2001,"out","official","oda-capital-payments-out",13323019.24
"MV","Maldives",94063,2001,"in","commercial","net-portfolio-equity-in",0
"MV","Maldives",68321,2001,"in","official","long-debt-net-official-in",0
"MV","Maldives",80000,2001,"out","commercial","fdi-in-profits-out",61363518.56
"MV","Maldives",70662,2001,"out","official","long-debt-off-amt-out",0
"MV","Maldives",82344,2001,"in","commercial","long-debt-disbursement-in",15323414.4
"MV","Maldives",54306,2001,"out","official","oda-interest-payments-out",1061565.058
"MV","Maldives",91720,2001,"out","commercial","short-debt-interest-out",2211786.052
"MV","Maldives",51968,2001,"in","official","oda-in",44991972.67
"MV","Maldives",75342,2001,"in","commercial","fdi-in",31660365.67
"MV","Maldives",65984,2001,"out","official","ssc-out",
"MV","Maldives",61313,2001,"out","official","oofs-interest-payments-out",1222850.161
"MV","Maldives",89375,2001,"in","commercial","short-debt-net-flow-in",52514473.3
"MV","Maldives",84685,2001,"out","commercial","long-debt-comm-amt-out",14566588.17
"MV","Maldives",98741,2001,"out","private","remittances-out",77170315.06
"MV","Maldives",94210,2002,"in","commercial","net-portfolio-equity-in",0
"MV","Maldives",70808,2002,"out","official","long-debt-off-amt-out",3379072.3
"MV","Maldives",61459,2002,"out","official","oofs-interest-payments-out",637451.0983
"MV","Maldives",84832,2002,"out","commercial","long-debt-comm-amt-out",14468076.41
"MV","Maldives",98885,2002,"out","private","remittances-out",76838001.67
"MV","Maldives",89522,2002,"in","commercial","short-debt-net-flow-in",0
"MV","Maldives",66130,2002,"out","official","ssc-out",
"MV","Maldives",82491,2002,"in","commercial","long-debt-disbursement-in",32782769.72
"MV","Maldives",63799,2002,"out","official","oofs-capital-payments-out",3444948.489
"MV","Maldives",52114,2002,"in","official","oda-in",40625619.14
"MV","Maldives",73147,2002,"out","official","long-debt-off-int-out",1463353.862
"MV","Maldives",75488,2002,"in","commercial","fdi-in",37450899.64
"MV","Maldives",91866,2002,"out","commercial","short-debt-interest-out",1024651.304
"MV","Maldives",77820,2002,"out","commercial","fdi-out",
"MV","Maldives",56794,2002,"out","official","oda-capital-payments-out",5663365.882
"MV","Maldives",68467,2002,"in","official","long-debt-net-official-in",8857541.272
"MV","Maldives",54453,2002,"out","official","oda-interest-payments-out",1657213.828
"MV","Maldives",59136,2002,"in","official","oofs-in",0
"MV","Maldives",80146,2002,"out","commercial","fdi-in-profits-out",53525726.32
"MV","Maldives",87177,2002,"out","commercial","long-debt-comm-int-out",2809821.576
"MV","Maldives",96550,2002,"in","private","remittances-in",3054511.495
"MV","Maldives",77965,2003,"out","commercial","fdi-out",
"MV","Maldives",54600,2003,"out","official","oda-interest-payments-out",1923832.712
"MV","Maldives",94356,2003,"in","commercial","net-portfolio-equity-in",0
"MV","Maldives",61606,2003,"out","official","oofs-interest-payments-out",931161.1207
"MV","Maldives",70954,2003,"out","official","long-debt-off-amt-out",2559814.586
"MV","Maldives",87324,2003,"out","commercial","long-debt-comm-int-out",3671989.046
"MV","Maldives",92012,2003,"out","commercial","short-debt-interest-out",1511106.603
"MV","Maldives",82638,2003,"in","commercial","long-debt-disbursement-in",8764418.299
"MV","Maldives",96696,2003,"in","private","remittances-in",3040636.769
"MV","Maldives",63945,2003,"out","official","oofs-capital-payments-out",2041391.688
"MV","Maldives",66276,2003,"out","official","ssc-out",
"MV","Maldives",89669,2003,"in","commercial","short-debt-net-flow-in",0
"MV","Maldives",80293,2003,"out","commercial","fdi-in-profits-out",58881234.25
"MV","Maldives",75634,2003,"in","commercial","fdi-in",48006323.99
"MV","Maldives",56940,2003,"out","official","oda-capital-payments-out",4913042.439
"MV","Maldives",73293,2003,"out","official","long-debt-off-int-out",1438573.486
"MV","Maldives",68613,2003,"in","official","long-debt-net-official-in",16646350.34
"MV","Maldives",52260,2003,"in","official","oda-in",29174459.01
"MV","Maldives",84978,2003,"out","commercial","long-debt-comm-amt-out",14648667.41
"MV","Maldives",99030,2003,"out","private","remittances-out",83595366.27
"MV","Maldives",59282,2003,"in","official","oofs-in",30417929.94
"MV","Maldives",66422,2004,"out","official","ssc-out",
"MV","Maldives",94503,2004,"in","commercial","net-portfolio-equity-in",0
"MV","Maldives",80440,2004,"out","commercial","fdi-in-profits-out",53997221.76
"MV","Maldives",71100,2004,"out","official","long-debt-off-amt-out",4865296.354
"MV","Maldives",64091,2004,"out","official","oofs-capital-payments-out",4916986.054
"MV","Maldives",54746,2004,"out","official","oda-interest-payments-out",1300448.165
"MV","Maldives",61752,2004,"out","official","oofs-interest-payments-out",1730253.444
"MV","Maldives",73439,2004,"out","official","long-debt-off-int-out",3104056.107
"MV","Maldives",78110,2004,"out","commercial","fdi-out",
"MV","Maldives",99175,2004,"out","private","remittances-out",91263355.14
"MV","Maldives",57087,2004,"out","official","oda-capital-payments-out",5761616.277
"MV","Maldives",82784,2004,"in","commercial","long-debt-disbursement-in",10573376.58
"MV","Maldives",87471,2004,"out","commercial","long-debt-comm-int-out",3868199.938
"MV","Maldives",59428,2004,"in","official","oofs-in",6548680.757
"MV","Maldives",92159,2004,"out","commercial","short-debt-interest-out",1483774.43
"MV","Maldives",96842,2004,"in","private","remittances-in",4303082.798
"MV","Maldives",52406,2004,"in","official","oda-in",35654778.83
"MV","Maldives",89816,2004,"in","commercial","short-debt-net-flow-in",0
"MV","Maldives",68759,2004,"in","official","long-debt-net-official-in",29473695.27
"MV","Maldives",75780,2004,"in","commercial","fdi-in",78541673.09
"MV","Maldives",85125,2004,"out","commercial","long-debt-comm-amt-out",16934317.56
"MV","Maldives",94649,2005,"in","commercial","net-portfolio-equity-in",
"MV","Maldives",78256,2005,"out","commercial","fdi-out",
"MV","Maldives",73585,2005,"out","official","long-debt-off-int-out",4099440.068
"MV","Maldives",71246,2005,"out","official","long-debt-off-amt-out",11082533.37
"MV","Maldives",52552,2005,"in","official","oda-in",83294445.09
"MV","Maldives",64237,2005,"out","official","oofs-capital-payments-out",5356185.314
"MV","Maldives",80587,2005,"out","commercial","fdi-in-profits-out",45284341.92
"MV","Maldives",89962,2005,"in","commercial","short-debt-net-flow-in",35112977.03
"MV","Maldives",87618,2005,"out","commercial","long-debt-comm-int-out",3264043.823
"MV","Maldives",57233,2005,"out","official","oda-capital-payments-out",5771768.943
"MV","Maldives",96989,2005,"in","private","remittances-in",3302448.641
"MV","Maldives",92306,2005,"out","commercial","short-debt-interest-out",2926081.419
"MV","Maldives",54892,2005,"out","official","oda-interest-payments-out",1833600.941
"MV","Maldives",82930,2005,"in","commercial","long-debt-disbursement-in",23910474.32
"MV","Maldives",59574,2005,"in","official","oofs-in",51011288.7
"MV","Maldives",61899,2005,"out","official","oofs-interest-payments-out",3942747.523
"MV","Maldives",68906,2005,"in","official","long-debt-net-official-in",11356121.99
"MV","Maldives",75926,2005,"in","commercial","fdi-in",107139911.8
"MV","Maldives",99322,2005,"out","private","remittances-out",102281851.9
"MV","Maldives",66568,2005,"out","official","ssc-out",
"MV","Maldives",85272,2005,"out","commercial","long-debt-comm-amt-out",13187848.96
"MV","Maldives",64384,2006,"out","official","oofs-capital-payments-out",6380445.957
"MV","Maldives",78402,2006,"out","commercial","fdi-out",
"MV","Maldives",73731,2006,"out","official","long-debt-off-int-out",4352513.998
"MV","Maldives",80733,2006,"out","commercial","fdi-in-profits-out",54656125.82
"MV","Maldives",94796,2006,"in","commercial","net-portfolio-equity-in",
"MV","Maldives",92452,2006,"out","commercial","short-debt-interest-out",6871058.664
"MV","Maldives",71393,2006,"out","official","long-debt-off-amt-out",10202037.09
"MV","Maldives",83076,2006,"in","commercial","long-debt-disbursement-in",45116711.04
"MV","Maldives",55038,2006,"out","official","oda-interest-payments-out",1860997.474
"MV","Maldives",57380,2006,"out","official","oda-capital-payments-out",6131396.047
"MV","Maldives",59720,2006,"in","official","oofs-in",31304253.46
"MV","Maldives",97136,2006,"in","private","remittances-in",3729204.16
"MV","Maldives",69053,2006,"in","official","long-debt-net-official-in",6412899.296
"MV","Maldives",87764,2006,"out","commercial","long-debt-comm-int-out",6439536.468
"MV","Maldives",85418,2006,"out","commercial","long-debt-comm-amt-out",21077994.65
"MV","Maldives",76072,2006,"in","commercial","fdi-in",126832115.4
"MV","Maldives",90108,2006,"in","commercial","short-debt-net-flow-in",55938062.39
"MV","Maldives",52698,2006,"in","official","oda-in",45367603.84
"MV","Maldives",66714,2006,"out","official","ssc-out",
"MV","Maldives",62045,2006,"out","official","oofs-interest-payments-out",6349271.14
"MV","Maldives",99468,2006,"out","private","remittances-out",111278607.7
"MV","Maldives",90254,2007,"in","commercial","short-debt-net-flow-in",39666795.94
"MV","Maldives",83222,2007,"in","commercial","long-debt-disbursement-in",77661388.51
"MV","Maldives",69200,2007,"in","official","long-debt-net-official-in",30989.68433
"MV","Maldives",94942,2007,"in","commercial","net-portfolio-equity-in",0
"MV","Maldives",80879,2007,"out","commercial","fdi-in-profits-out",300215665.9
"MV","Maldives",64530,2007,"out","official","oofs-capital-payments-out",10565307.33
"MV","Maldives",78547,2007,"out","commercial","fdi-out",
"MV","Maldives",55184,2007,"out","official","oda-interest-payments-out",1299372.756
"MV","Maldives",76218,2007,"in","commercial","fdi-in",164161135.1
"MV","Maldives",71539,2007,"out","official","long-debt-off-amt-out",4922401.459
"MV","Maldives",73877,2007,"out","official","long-debt-off-int-out",4590192.043
"MV","Maldives",97282,2007,"in","private","remittances-in",9835085.495
"MV","Maldives",92598,2007,"out","commercial","short-debt-interest-out",11305036.84
"MV","Maldives",85565,2007,"out","commercial","long-debt-comm-amt-out",38572240.29
"MV","Maldives",99614,2007,"out","private","remittances-out",234064465.9
"MV","Maldives",52844,2007,"in","official","oda-in",42401197.47
"MV","Maldives",59866,2007,"in","official","oofs-in",24168058.01
"MV","Maldives",66860,2007,"out","official","ssc-out",
"MV","Maldives",87911,2007,"out","commercial","long-debt-comm-int-out",11410401.77
"MV","Maldives",57526,2007,"out","official","oda-capital-payments-out",6855566.699
"MV","Maldives",62191,2007,"out","official","oofs-interest-payments-out",6997023.029
"MV","Maldives",69346,2008,"in","official","long-debt-net-official-in",6627051.216
"MV","Maldives",71685,2008,"out","official","long-debt-off-amt-out",5922045.768
"MV","Maldives",74023,2008,"out","official","long-debt-off-int-out",3247648.05
"MV","Maldives",83369,2008,"in","commercial","long-debt-disbursement-in",106462757.2
"MV","Maldives",57672,2008,"out","official","oda-capital-payments-out",7459088.002
"MV","Maldives",90401,2008,"in","commercial","short-debt-net-flow-in",384863630.1
"MV","Maldives",55330,2008,"out","official","oda-interest-payments-out",1474236.289
"MV","Maldives",78693,2008,"out","commercial","fdi-out",
"MV","Maldives",97429,2008,"in","private","remittances-in",7241505.456
"MV","Maldives",92744,2008,"out","commercial","short-debt-interest-out",10280366.34
"MV","Maldives",67006,2008,"out","official","ssc-out",
"MV","Maldives",60012,2008,"in","official","oofs-in",19263279.91
"MV","Maldives",85711,2008,"out","commercial","long-debt-comm-amt-out",45349186.54
"MV","Maldives",95090,2008,"in","commercial","net-portfolio-equity-in",16105421.4
"MV","Maldives",64677,2008,"out","official","oofs-capital-payments-out",15722986.5
"MV","Maldives",76364,2008,"in","commercial","fdi-in",209485355.7
"MV","Maldives",99760,2008,"out","private","remittances-out",252758669
"MV","Maldives",62337,2008,"out","official","oofs-interest-payments-out",5800904.763
"MV","Maldives",88058,2008,"out","commercial","long-debt-comm-int-out",13754540.73
"MV","Maldives",52990,2008,"in","official","oda-in",56325939.5
"MV","Maldives",81026,2008,"out","commercial","fdi-in-profits-out",287520869.6
"MV","Maldives",97575,2009,"in","private","remittances-in",4845989.999
"MV","Maldives",78837,2009,"out","commercial","fdi-out",
"MV","Maldives",67152,2009,"out","official","ssc-out",
"MV","Maldives",71832,2009,"out","official","long-debt-off-amt-out",3690337.991
"MV","Maldives",74171,2009,"out","official","long-debt-off-int-out",2938304.049
"MV","Maldives",57818,2009,"out","official","oda-capital-payments-out",16560924.82
"MV","Maldives",69492,2009,"in","official","long-debt-net-official-in",91560132.55
"MV","Maldives",53136,2009,"in","official","oda-in",44918130.15
"MV","Maldives",92890,2009,"out","commercial","short-debt-interest-out",15031009.85
"MV","Maldives",99907,2009,"out","private","remittances-out",204287764.5
"MV","Maldives",64823,2009,"out","official","oofs-capital-payments-out",29891299.75
"MV","Maldives",83515,2009,"in","commercial","long-debt-disbursement-in",53116157.39
"MV","Maldives",90548,2009,"in","commercial","short-debt-net-flow-in",150406788.6
"MV","Maldives",76510,2009,"in","commercial","fdi-in",169705684.3
"MV","Maldives",62483,2009,"out","official","oofs-interest-payments-out",6613885.778
"MV","Maldives",88204,2009,"out","commercial","long-debt-comm-int-out",10288898.67
"MV","Maldives",55476,2009,"out","official","oda-interest-payments-out",1449662.474
"MV","Maldives",60158,2009,"in","official","oofs-in",66064676.75
"MV","Maldives",95236,2009,"in","commercial","net-portfolio-equity-in",0
"MV","Maldives",81172,2009,"out","commercial","fdi-in-profits-out",253440810.4
"MV","Maldives",85857,2009,"out","commercial","long-debt-comm-amt-out",46416609.29
"MV","Maldives",78983,2010,"out","commercial","fdi-out",
"MV","Maldives",53283,2010,"in","official","oda-in",105439493.9
"MV","Maldives",69638,2010,"in","official","long-debt-net-official-in",38061111.69
"MV","Maldives",55622,2010,"out","official","oda-interest-payments-out",1965060.733
"MV","Maldives",57964,2010,"out","official","oda-capital-payments-out",9383677.259
"MV","Maldives",64969,2010,"out","official","oofs-capital-payments-out",32010858.91
"MV","Maldives",88350,2010,"out","commercial","long-debt-comm-int-out",5525704.42
"MV","Maldives",60305,2010,"in","official","oofs-in",8168074.574
"MV","Maldives",97721,2010,"in","private","remittances-in",3364841.366
"MV","Maldives",90694,2010,"in","commercial","short-debt-net-flow-in",0
"MV","Maldives",67298,2010,"out","official","ssc-out",
"MV","Maldives",81318,2010,"out","commercial","fdi-in-profits-out",289634469.4
"MV","Maldives",95382,2010,"in","commercial","net-portfolio-equity-in",0
"MV","Maldives",93037,2010,"out","commercial","short-debt-interest-out",9931995.705
"MV","Maldives",86004,2010,"out","commercial","long-debt-comm-amt-out",34902044.75
"MV","Maldives",83661,2010,"in","commercial","long-debt-disbursement-in",64051520.19
"MV","Maldives",76656,2010,"in","commercial","fdi-in",230559639.5
"MV","Maldives",71978,2010,"out","official","long-debt-off-amt-out",7951987.124
"MV","Maldives",74317,2010,"out","official","long-debt-off-int-out",2681905.114
"MV","Maldives",100053,2010,"out","private","remittances-out",201712241.9
"MV","Maldives",62629,2010,"out","official","oofs-interest-payments-out",3616675.188
"MV","Maldives",79128,2011,"out","commercial","fdi-out",
"MV","Maldives",65115,2011,"out","official","oofs-capital-payments-out",35885655.02
"MV","Maldives",90840,2011,"in","commercial","short-debt-net-flow-in",0
"MV","Maldives",55768,2011,"out","official","oda-interest-payments-out",2434921.87
"MV","Maldives",83807,2011,"in","commercial","long-debt-disbursement-in",48168762.5
"MV","Maldives",95528,2011,"in","commercial","net-portfolio-equity-in",2665572.772
"MV","Maldives",76802,2011,"in","commercial","fdi-in",490773009.7
"MV","Maldives",72124,2011,"out","official","long-debt-off-amt-out",19798953.65
"MV","Maldives",97867,2011,"in","private","remittances-in",3473698.245
"MV","Maldives",62775,2011,"out","official","oofs-interest-payments-out",2825331.657
"MV","Maldives",69785,2011,"in","official","long-debt-net-official-in",63888563.86
"MV","Maldives",81464,2011,"out","commercial","fdi-in-profits-out",308786434.2
"MV","Maldives",93185,2011,"out","commercial","short-debt-interest-out",6674976.472
"MV","Maldives",74464,2011,"out","official","long-debt-off-int-out",3092970.869
"MV","Maldives",58111,2011,"out","official","oda-capital-payments-out",9641165.423
"MV","Maldives",88497,2011,"out","commercial","long-debt-comm-int-out",5519602.94
"MV","Maldives",86150,2011,"out","commercial","long-debt-comm-amt-out",34001820.25
"MV","Maldives",53429,2011,"in","official","oda-in",55769089.83
"MV","Maldives",60451,2011,"in","official","oofs-in",24359098.57
"MV","Maldives",67444,2011,"out","official","ssc-out",
"MV","Maldives",100200,2011,"out","private","remittances-out",278019862.3
"MV","Maldives",90987,2012,"in","commercial","short-debt-net-flow-in",0
"MV","Maldives",83953,2012,"in","commercial","long-debt-disbursement-in",1722929.591
"MV","Maldives",58257,2012,"out","official","oda-capital-payments-out",10708424.29
"MV","Maldives",93331,2012,"out","commercial","short-debt-interest-out",3796359.799
"MV","Maldives",62921,2012,"out","official","oofs-interest-payments-out",3542644.992
"MV","Maldives",72270,2012,"out","official","long-debt-off-amt-out",21714608.49
"MV","Maldives",55915,2012,"out","official","oda-interest-payments-out",2509059.082
"MV","Maldives",65262,2012,"out","official","oofs-capital-payments-out",40039358.87
"MV","Maldives",86296,2012,"out","commercial","long-debt-comm-amt-out",29167127.84
"MV","Maldives",69931,2012,"in","official","long-debt-net-official-in",81308475.76
"MV","Maldives",67590,2012,"out","official","ssc-out",
"MV","Maldives",74610,2012,"out","official","long-debt-off-int-out",3446954.497
"MV","Maldives",60598,2012,"in","official","oofs-in",8268596.098
"MV","Maldives",81611,2012,"out","commercial","fdi-in-profits-out",256801051.5
"MV","Maldives",79274,2012,"out","commercial","fdi-out",
"MV","Maldives",53575,2012,"in","official","oda-in",59522015
"MV","Maldives",95674,2012,"in","commercial","net-portfolio-equity-in",0
"MV","Maldives",88643,2012,"out","commercial","long-debt-comm-int-out",3836886.433
"MV","Maldives",100346,2012,"out","private","remittances-out",284630323.7
"MV","Maldives",98012,2012,"in","private","remittances-in",3447410.023
"MV","Maldives",76948,2012,"in","commercial","fdi-in",249731689
"MV","Maldives",93478,2013,"out","commercial","short-debt-interest-out",1838039.57
"MV","Maldives",72416,2013,"out","official","long-debt-off-amt-out",15525017.79
"MV","Maldives",79421,2013,"out","commercial","fdi-out",
"MV","Maldives",91133,2013,"in","commercial","short-debt-net-flow-in",0
"MV","Maldives",58404,2013,"out","official","oda-capital-payments-out",11433687.68
"MV","Maldives",63067,2013,"out","official","oofs-interest-payments-out",3605590.181
"MV","Maldives",86442,2013,"out","commercial","long-debt-comm-amt-out",20497866.96
"MV","Maldives",60744,2013,"in","official","oofs-in",1665780.246
"MV","Maldives",100493,2013,"out","private","remittances-out",274862123.1
"MV","Maldives",74758,2013,"out","official","long-debt-off-int-out",4202859.625
"MV","Maldives",70077,2013,"in","official","long-debt-net-official-in",60102652.03
"MV","Maldives",77094,2013,"in","commercial","fdi-in",373403534.3
"MV","Maldives",84099,2013,"in","commercial","long-debt-disbursement-in",6808818.881
"MV","Maldives",98158,2013,"in","private","remittances-in",3420230.119
"MV","Maldives",65408,2013,"out","official","oofs-capital-payments-out",26117822.19
"MV","Maldives",56061,2013,"out","official","oda-interest-payments-out",2576254.281
"MV","Maldives",67736,2013,"out","official","ssc-out",
"MV","Maldives",53720,2013,"in","official","oda-in",29714516.42
"MV","Maldives",81757,2013,"out","commercial","fdi-in-profits-out",345545654.5
"MV","Maldives",88789,2013,"out","commercial","long-debt-comm-int-out",2217859.684
"MV","Maldives",95820,2013,"in","commercial","net-portfolio-equity-in",155239.8286
"MV","Maldives",58550,2014,"out","official","oda-capital-payments-out",11515227.5
"MV","Maldives",67882,2014,"out","official","ssc-out",
"MV","Maldives",72563,2014,"out","official","long-debt-off-amt-out",31952700.72
"MV","Maldives",70223,2014,"in","official","long-debt-net-official-in",40171634.81
"MV","Maldives",56207,2014,"out","official","oda-interest-payments-out",2746595.301
"MV","Maldives",79566,2014,"out","commercial","fdi-out",
"MV","Maldives",65554,2014,"out","official","oofs-capital-payments-out",6680495.858
"MV","Maldives",84246,2014,"in","commercial","long-debt-disbursement-in",150739047.7
"MV","Maldives",86588,2014,"out","commercial","long-debt-comm-amt-out",19239115.53
"MV","Maldives",81903,2014,"out","commercial","fdi-in-profits-out",315453482.4
"MV","Maldives",53866,2014,"in","official","oda-in",31052244.44
"MV","Maldives",98305,2014,"in","private","remittances-in",3485263.972
"MV","Maldives",77240,2014,"in","commercial","fdi-in",334839171.7
"MV","Maldives",100639,2014,"out","private","remittances-out",302750106.5
"MV","Maldives",93624,2014,"out","commercial","short-debt-interest-out",2358310.794
"MV","Maldives",95966,2014,"in","commercial","net-portfolio-equity-in",0
"MV","Maldives",60890,2014,"in","official","oofs-in",125596.1421
"MV","Maldives",91280,2014,"in","commercial","short-debt-net-flow-in",60263478.56
"MV","Maldives",63214,2014,"out","official","oofs-interest-payments-out",153262.9058
"MV","Maldives",88935,2014,"out","commercial","long-debt-comm-int-out",1341866.789
"MV","Maldives",74904,2014,"out","official","long-debt-off-int-out",7059866.513
"MV","Maldives",84392,2015,"in","commercial","long-debt-disbursement-in",0
"MV","Maldives",93770,2015,"out","commercial","short-debt-interest-out",2628000
"MV","Maldives",58697,2015,"out","official","oda-capital-payments-out",12050000
"MV","Maldives",79708,2015,"out","commercial","fdi-out",
"MV","Maldives",70370,2015,"in","official","long-debt-net-official-in",10827000
"MV","Maldives",100785,2015,"out","private","remittances-out",363485083.4
"MV","Maldives",65701,2015,"out","official","oofs-capital-payments-out",10470000
"MV","Maldives",54012,2015,"in","official","oda-in",38890000
"MV","Maldives",63361,2015,"out","official","oofs-interest-payments-out",560000
"MV","Maldives",82050,2015,"out","commercial","fdi-in-profits-out",306889387.4
"MV","Maldives",61036,2015,"in","official","oofs-in",0
"MV","Maldives",68028,2015,"out","official","ssc-out",
"MV","Maldives",96112,2015,"in","commercial","net-portfolio-equity-in",
"MV","Maldives",75050,2015,"out","official","long-debt-off-int-out",5238000
"MV","Maldives",56354,2015,"out","official","oda-interest-payments-out",2460000
"MV","Maldives",89082,2015,"out","commercial","long-debt-comm-int-out",1680000
"MV","Maldives",86736,2015,"out","commercial","long-debt-comm-amt-out",48822000
"MV","Maldives",72709,2015,"out","official","long-debt-off-amt-out",28672000
"MV","Maldives",98451,2015,"in","private","remittances-in",3643527.25
"MV","Maldives",77386,2015,"in","commercial","fdi-in",323872391.5
"MV","Maldives",91427,2015,"in","commercial","short-debt-net-flow-in",0
"ML","Mali",93918,2000,"in","commercial","net-portfolio-equity-in",767178.7139
"ML","Mali",79855,2000,"out","commercial","fdi-in-profits-out",160584183.2
"ML","Mali",72856,2000,"out","official","long-debt-off-int-out",8517112.675
"ML","Mali",63508,2000,"out","official","oofs-capital-payments-out",22162546.57
"ML","Mali",65848,2000,"out","official","ssc-out",
"ML","Mali",75197,2000,"in","commercial","fdi-in",174533224.7
"ML","Mali",86884,2000,"out","commercial","long-debt-comm-int-out",0
"ML","Mali",96260,2000,"in","private","remittances-in",154895761.5
"ML","Mali",84539,2000,"out","commercial","long-debt-comm-amt-out",0
"ML","Mali",61168,2000,"out","official","oofs-interest-payments-out",3415780.809
"ML","Mali",98598,2000,"out","private","remittances-out",55724532.23
"ML","Mali",68176,2000,"in","official","long-debt-net-official-in",29184289.89
"ML","Mali",70517,2000,"out","official","long-debt-off-amt-out",31273872.34
"ML","Mali",58844,2000,"in","official","oofs-in",306886.557
"ML","Mali",51823,2000,"in","official","oda-in",610885693.8
"ML","Mali",54160,2000,"out","official","oda-interest-payments-out",17861101.45
"ML","Mali",56502,2000,"out","official","oda-capital-payments-out",173654218.9
"ML","Mali",91574,2000,"out","commercial","short-debt-interest-out",17008820.09
"ML","Mali",89229,2000,"in","commercial","short-debt-net-flow-in",0
"ML","Mali",82198,2000,"in","commercial","long-debt-disbursement-in",0
"ML","Mali",77529,2000,"out","commercial","fdi-out",8495466.784
"ML","Mali",87031,2001,"out","commercial","long-debt-comm-int-out",0
"ML","Mali",63654,2001,"out","official","oofs-capital-payments-out",28055274.96
"ML","Mali",89376,2001,"in","commercial","short-debt-net-flow-in",0
"ML","Mali",70663,2001,"out","official","long-debt-off-amt-out",32178560.77
"ML","Mali",73002,2001,"out","official","long-debt-off-int-out",7832293.831
"ML","Mali",80001,2001,"out","commercial","fdi-in-profits-out",293292493.8
"ML","Mali",77674,2001,"out","commercial","fdi-out",36034135.42
"ML","Mali",96407,2001,"in","private","remittances-in",183999979
"ML","Mali",56648,2001,"out","official","oda-capital-payments-out",71055640.5
"ML","Mali",94064,2001,"in","commercial","net-portfolio-equity-in",28256224.59
"ML","Mali",91721,2001,"out","commercial","short-debt-interest-out",4173884.269
"ML","Mali",82345,2001,"in","commercial","long-debt-disbursement-in",0
"ML","Mali",58991,2001,"in","official","oofs-in",1082292.671
"ML","Mali",61314,2001,"out","official","oofs-interest-payments-out",3809107.974
"ML","Mali",68322,2001,"in","official","long-debt-net-official-in",8598201.594
"ML","Mali",65985,2001,"out","official","ssc-out",
"ML","Mali",84686,2001,"out","commercial","long-debt-comm-amt-out",0
"ML","Mali",75343,2001,"in","commercial","fdi-in",254046775.7
"ML","Mali",51969,2001,"in","official","oda-in",630719052.5
"ML","Mali",98742,2001,"out","private","remittances-out",48600706.13
"ML","Mali",54307,2001,"out","official","oda-interest-payments-out",16165434.99
"ML","Mali",82492,2002,"in","commercial","long-debt-disbursement-in",0
"ML","Mali",63800,2002,"out","official","oofs-capital-payments-out",11379180.24
"ML","Mali",94211,2002,"in","commercial","net-portfolio-equity-in",0
"ML","Mali",70809,2002,"out","official","long-debt-off-amt-out",16781121.61
"ML","Mali",56795,2002,"out","official","oda-capital-payments-out",72929834.23
"ML","Mali",75489,2002,"in","commercial","fdi-in",466140767.8
"ML","Mali",84833,2002,"out","commercial","long-debt-comm-amt-out",0
"ML","Mali",80147,2002,"out","commercial","fdi-in-profits-out",434545037
"ML","Mali",96551,2002,"in","private","remittances-in",264152946.9
"ML","Mali",68468,2002,"in","official","long-debt-net-official-in",12578671.43
"ML","Mali",91867,2002,"out","commercial","short-debt-interest-out",3823885.522
"ML","Mali",61460,2002,"out","official","oofs-interest-payments-out",584606.9703
"ML","Mali",89523,2002,"in","commercial","short-debt-net-flow-in",185458447.8
"ML","Mali",66131,2002,"out","official","ssc-out",
"ML","Mali",59137,2002,"in","official","oofs-in",8596837.69
"ML","Mali",77821,2002,"out","commercial","fdi-out",3009235.753
"ML","Mali",54454,2002,"out","official","oda-interest-payments-out",20609582.98
