ISO,FIPS,DHSCC,SVYTYPE,SVYYEAR,CNTRYNAMEE,CNTRYNAMEF,CNTRYNAMES,DHSREGEN,DHSREGFR,DHSREGSP,SVYID,REG_ID,Svy_Map,MULTLEVEL,LEVELRNK,REGVAR,REGCODE,REGNAME,OTHREGVAR,OTHREGCO,OTHREGNA,LEVELCO,LEVELNA,REPALLIND,REGNOTES,SVYNOTES,uniqueid,p20,poor.pop,pop.2001
MG,MA,MD,DHS,2008.00000000000,Madagascar,Madagascar,,Menabe,,,296.00000000000,MDDHS2008426025,yes,no,1.00000000000,hv024,54.00000000000,menabe,NULL,9999.00000000000,NULL,Admin1,Regions,no,,22 regions as the new 22 admin1 areas. In 2009 these 22 admin2 areas were promoted to admin1 areas and the 6 old admin1 areas were abolished,366,0.921914496389816,0,0
MG,MA,MD,DHS,2008.00000000000,Madagascar,Madagascar,,Diana,,,296.00000000000,MDDHS2008426027,yes,no,1.00000000000,hv024,71.00000000000,diana,NULL,9999.00000000000,NULL,Admin1,Regions,no,,22 regions as the new 22 admin1 areas. In 2009 these 22 admin2 areas were promoted to admin1 areas and the 6 old admin1 areas were abolished,367,0.873318674515281,0,0
MG,MA,MD,DHS,2008.00000000000,Madagascar,Madagascar,,Sava,,,296.00000000000,MDDHS2008426028,yes,no,1.00000000000,hv024,72.00000000000,sava,NULL,9999.00000000000,NULL,Admin1,Regions,no,,22 regions as the new 22 admin1 areas. In 2009 these 22 admin2 areas were promoted to admin1 areas and the 6 old admin1 areas were abolished,368,0.981244623244906,0,0
AM,AM,AM,DHS,2010.00000000000,Armenia,,,Aragatsotn,,,354.00000000000,AMDHS2010103001,yes,no,1.00000000000,hv024,1.00000000000,aragatsotn,NULL,9999.00000000000,NULL,Admin1,Provinces,no,,11 regions as the 11 admin1 areas,369,0.471711182384236,0,0
AM,AM,AM,DHS,2010.00000000000,Armenia,,,Yerevan,,,354.00000000000,AMDHS2010103011,yes,no,1.00000000000,hv024,11.00000000000,yerevan,NULL,9999.00000000000,NULL,Admin1,Provinces,no,,11 regions as the 11 admin1 areas,370,0.004392617140507,0,0
AM,AM,AM,DHS,2010.00000000000,Armenia,,,Ararat,,,354.00000000000,AMDHS2010103002,yes,no,1.00000000000,hv024,2.00000000000,ararat,NULL,9999.00000000000,NULL,Admin1,Provinces,no,,11 regions as the 11 admin1 areas,371,0.187977764454466,0,0
AM,AM,AM,DHS,2010.00000000000,Armenia,,,Armavir,,,354.00000000000,AMDHS2010103003,yes,no,1.00000000000,hv024,3.00000000000,armavir,NULL,9999.00000000000,NULL,Admin1,Provinces,no,,11 regions as the 11 admin1 areas,372,0.178065072885349,0,0
AM,AM,AM,DHS,2010.00000000000,Armenia,,,Gegharkunik,,,354.00000000000,AMDHS2010103004,yes,no,1.00000000000,hv024,4.00000000000,gegharkunik,NULL,9999.00000000000,NULL,Admin1,Provinces,no,,11 regions as the 11 admin1 areas,373,0.071312624320298,0,0
AM,AM,AM,DHS,2010.00000000000,Armenia,,,Lori,,,354.00000000000,AMDHS2010103005,yes,no,1.00000000000,hv024,5.00000000000,lori,NULL,9999.00000000000,NULL,Admin1,Provinces,no,,11 regions as the 11 admin1 areas,374,0.044529866406711,0,0
AM,AM,AM,DHS,2010.00000000000,Armenia,,,Kotayk,,,354.00000000000,AMDHS2010103006,yes,no,1.00000000000,hv024,6.00000000000,kotayk,NULL,9999.00000000000,NULL,Admin1,Provinces,no,,11 regions as the 11 admin1 areas,375,0.034223746562158,0,0
AM,AM,AM,DHS,2010.00000000000,Armenia,,,Shirak,,,354.00000000000,AMDHS2010103007,yes,no,1.00000000000,hv024,7.00000000000,shirak,NULL,9999.00000000000,NULL,Admin1,Provinces,no,,11 regions as the 11 admin1 areas,376,0.132429343952196,0,0
AM,AM,AM,DHS,2010.00000000000,Armenia,,,Syunik,,,354.00000000000,AMDHS2010103008,yes,no,1.00000000000,hv024,8.00000000000,syunik,NULL,9999.00000000000,NULL,Admin1,Provinces,no,,11 regions as the 11 admin1 areas,377,0.086276601961453,0,0
AM,AM,AM,DHS,2010.00000000000,Armenia,,,Vayots Dzor,,,354.00000000000,AMDHS2010103009,yes,no,1.00000000000,hv024,9.00000000000,vayots dzor,NULL,9999.00000000000,NULL,Admin1,Provinces,no,,11 regions as the 11 admin1 areas,378,0.281972527451647,0,0
AM,AM,AM,DHS,2010.00000000000,Armenia,,,Tavush,,,354.00000000000,AMDHS2010103010,yes,no,1.00000000000,hv024,10.00000000000,tavush,NULL,9999.00000000000,NULL,Admin1,Provinces,no,,11 regions as the 11 admin1 areas,379,0.137199269969969,0,0
JO,JO,JO,DHS,2012.00000000000,Jordan,,,Ajloun,,,403.00000000000,JODHS2012415011,yes,yes,1.00000000000,shgov,24.00000000000,ajlun,hv024,2.00000000000,north,Admin1,Governorates,yes,,Survey is representative at two levels: 12 governorates as 12 admin1 areas and 3 regions as groups of admin1 areas,380,,0,0
JO,JO,JO,DHS,2012.00000000000,Jordan,,,Amman,,,403.00000000000,JODHS2012415002,yes,yes,1.00000000000,shgov,11.00000000000,amman,hv024,1.00000000000,central,Admin1,Governorates,yes,,Survey is representative at two levels: 12 governorates as 12 admin1 areas and 3 regions as groups of admin1 areas,381,,0,0
JO,JO,JO,DHS,2012.00000000000,Jordan,,,Aqaba,,,403.00000000000,JODHS2012415016,yes,yes,1.00000000000,shgov,34.00000000000,aqaba,hv024,3.00000000000,south,Admin1,Governorates,yes,,Survey is representative at two levels: 12 governorates as 12 admin1 areas and 3 regions as groups of admin1 areas,382,,0,0
JO,JO,JO,DHS,2012.00000000000,Jordan,,,Balqa,,,403.00000000000,JODHS2012415003,yes,yes,1.00000000000,shgov,12.00000000000,balqa,hv024,1.00000000000,central,Admin1,Governorates,yes,,Survey is representative at two levels: 12 governorates as 12 admin1 areas and 3 regions as groups of admin1 areas,383,,0,0
JO,JO,JO,DHS,2012.00000000000,Jordan,,,Irbid,,,403.00000000000,JODHS2012415008,yes,yes,1.00000000000,shgov,21.00000000000,irbid,hv024,2.00000000000,north,Admin1,Governorates,yes,,Survey is representative at two levels: 12 governorates as 12 admin1 areas and 3 regions as groups of admin1 areas,384,,0,0
JO,JO,JO,DHS,2012.00000000000,Jordan,,,Jarash,,,403.00000000000,JODHS2012415010,yes,yes,1.00000000000,shgov,23.00000000000,jarash,hv024,2.00000000000,north,Admin1,Governorates,yes,,Survey is representative at two levels: 12 governorates as 12 admin1 areas and 3 regions as groups of admin1 areas,385,,0,0
JO,JO,JO,DHS,2012.00000000000,Jordan,,,Karak,,,403.00000000000,JODHS2012415013,yes,yes,1.00000000000,shgov,31.00000000000,karak,hv024,3.00000000000,south,Admin1,Governorates,yes,,Survey is representative at two levels: 12 governorates as 12 admin1 areas and 3 regions as groups of admin1 areas,386,,0,0
JO,JO,JO,DHS,2012.00000000000,Jordan,,,Ma'an,,,403.00000000000,JODHS2012415015,yes,yes,1.00000000000,shgov,33.00000000000,ma'an,hv024,3.00000000000,south,Admin1,Governorates,yes,,Survey is representative at two levels: 12 governorates as 12 admin1 areas and 3 regions as groups of admin1 areas,387,,0,0
JO,JO,JO,DHS,2012.00000000000,Jordan,,,Madaba,,,403.00000000000,JODHS2012415005,yes,yes,1.00000000000,shgov,14.00000000000,madaba,hv024,1.00000000000,central,Admin1,Governorates,yes,,Survey is representative at two levels: 12 governorates as 12 admin1 areas and 3 regions as groups of admin1 areas,388,,0,0
JO,JO,JO,DHS,2012.00000000000,Jordan,,,Mafraq,,,403.00000000000,JODHS2012415009,yes,yes,1.00000000000,shgov,22.00000000000,mafraq,hv024,2.00000000000,north,Admin1,Governorates,yes,,Survey is representative at two levels: 12 governorates as 12 admin1 areas and 3 regions as groups of admin1 areas,389,,0,0
JO,JO,JO,DHS,2012.00000000000,Jordan,,,Tafiela,,,403.00000000000,JODHS2012415014,yes,yes,1.00000000000,shgov,32.00000000000,tafiela,hv024,3.00000000000,south,Admin1,Governorates,yes,,Survey is representative at two levels: 12 governorates as 12 admin1 areas and 3 regions as groups of admin1 areas,390,,0,0
JO,JO,JO,DHS,2012.00000000000,Jordan,,,Zarqa,,,403.00000000000,JODHS2012415004,yes,yes,1.00000000000,shgov,13.00000000000,zarqa,hv024,1.00000000000,central,Admin1,Governorates,yes,,Survey is representative at two levels: 12 governorates as 12 admin1 areas and 3 regions as groups of admin1 areas,391,,0,0
ZM,ZA,ZM,DHS,2013.00000000000,Zambia,Zambie,Zambia,Central,Centrale,Provincia Central,406.00000000000,ZMDHS2013456001,yes,no,1.00000000000,v024,1.00000000000,Central,NULL,9999.00000000000,NULL,Admin1,Province,yes,,10 spatial regions as the 10 provinces,392,0.819037306974505,0,0
ZM,ZA,ZM,DHS,2013.00000000000,Zambia,Zambie,Zambia,Copperbelt,Copperbelt,Copperbelt,406.00000000000,ZMDHS2013456002,yes,no,1.00000000000,v024,2.00000000000,Copperbelt,NULL,9999.00000000000,NULL,Admin1,Province,yes,,10 spatial regions as the 10 provinces,393,0.440720807286299,0,0
ZM,ZA,ZM,DHS,2013.00000000000,Zambia,Zambie,Zambia,Eastern,Orientale,Provincia del Este,406.00000000000,ZMDHS2013456012,yes,no,1.00000000000,v024,3.00000000000,Eastern,NULL,9999.00000000000,NULL,Admin1,Province,yes,,10 spatial regions as the 10 provinces,394,0.913317452400174,0,0
ZM,ZA,ZM,DHS,2013.00000000000,Zambia,Zambie,Zambia,Luapula,Luapula,Luapula,406.00000000000,ZMDHS2013456004,yes,no,1.00000000000,v024,4.00000000000,Luapula,NULL,9999.00000000000,NULL,Admin1,Province,yes,,10 spatial regions as the 10 provinces,395,0.944421702901094,0,0
ZM,ZA,ZM,DHS,2013.00000000000,Zambia,Zambie,Zambia,Lusaka,Lusaka,Lusaka,406.00000000000,ZMDHS2013456005,yes,no,1.00000000000,v024,5.00000000000,Lusaka,NULL,9999.00000000000,NULL,Admin1,Province,yes,,10 spatial regions as the 10 provinces,396,0.312265401138034,0,0
ZM,ZA,ZM,DHS,2013.00000000000,Zambia,Zambie,Zambia,Muchinga,Muchinga,Muchinga,406.00000000000,ZMDHS2013456011,yes,no,1.00000000000,v024,6.00000000000,Muchinga,NULL,9999.00000000000,NULL,Admin1,Province,yes,Muchinga province formed in 2011 from 5 districts in the Northern province and one in the Eastern Province.,10 spatial regions as the 10 provinces,397,0.904433781000246,0,0
ZM,ZA,ZM,DHS,2013.00000000000,Zambia,Zambie,Zambia,North Western,Nord-Occidentale,Provincia del Noroeste,406.00000000000,ZMDHS2013456007,yes,no,1.00000000000,v024,8.00000000000,North-Western,NULL,9999.00000000000,NULL,Admin1,Province,yes,,10 spatial regions as the 10 provinces,398,0.875733360411661,0,0
ZM,ZA,ZM,DHS,2013.00000000000,Zambia,Zambie,Zambia,Northern,Septentrionale,Provincia del Norte,406.00000000000,ZMDHS2013456010,yes,no,1.00000000000,v024,7.00000000000,Northern,NULL,9999.00000000000,NULL,Admin1,Province,yes,,10 spatial regions as the 10 provinces,399,0.936422333233247,0,0
ZM,ZA,ZM,DHS,2013.00000000000,Zambia,Zambie,Zambia,Southern,MÃƒÂ©ridionale,Provincia del Sur,406.00000000000,ZMDHS2013456008,yes,no,1.00000000000,v024,9.00000000000,Southern,NULL,9999.00000000000,NULL,Admin1,Province,yes,,10 spatial regions as the 10 provinces,400,0.801891025433617,0,0
ZM,ZA,ZM,DHS,2013.00000000000,Zambia,Zambie,Zambia,Western,Occidentale,Provincia del Oeste,406.00000000000,ZMDHS2013456009,yes,no,1.00000000000,v024,10.00000000000,Western,NULL,9999.00000000000,NULL,Admin1,Province,yes,,10 spatial regions as the 10 provinces,401,0.925299335859002,0,0
NE,NG,NI,DHS,1998.00000000000,Niger,,,Niamey,Niamey,,99.00000000000,NIDHS1998434001,yes,no,1.00000000000,hv024,1.00000000000,niamey,NULL,9999.00000000000,NULL,Groups of Admin1,Groups of Regions,no,,6 regions as the 8 admin1 areas. 2 of the survey regions are comprised of 2 admin1 areas each,402,0.014245014245014,0,0
NE,NG,NI,DHS,1998.00000000000,Niger,,,Dosso,Dosso,,99.00000000000,NIDHS1998434002,yes,no,1.00000000000,hv024,2.00000000000,dosso,NULL,9999.00000000000,NULL,Groups of Admin1,Groups of Regions,no,,6 regions as the 8 admin1 areas. 2 of the survey regions are comprised of 2 admin1 areas each,403,0.771780945729520,0,0
NE,NG,NI,DHS,1998.00000000000,Niger,,,Maradi,Maradi,,99.00000000000,NIDHS1998434003,yes,no,1.00000000000,hv024,3.00000000000,maradi,NULL,9999.00000000000,NULL,Groups of Admin1,Groups of Regions,no,,6 regions as the 8 admin1 areas. 2 of the survey regions are comprised of 2 admin1 areas each,404,0.638881763275487,0,0
NE,NG,NI,DHS,1998.00000000000,Niger,,,Agadez/Tahoua,Agadez/Tahoua,,99.00000000000,NIDHS1998434004,yes,no,1.00000000000,hv024,4.00000000000,tahoua/agadez,NULL,9999.00000000000,NULL,Groups of Admin1,Groups of Regions,no,Admin1 areas Agadez and Tahoua are combined in the survey,6 regions as the 8 admin1 areas. 2 of the survey regions are comprised of 2 admin1 areas each,405,0.741394961863532,0,0
NE,NG,NI,DHS,1998.00000000000,Niger,,,Tillaberi,TillabÃƒÂ©ri,,99.00000000000,NIDHS1998434007,yes,no,1.00000000000,hv024,5.00000000000,tillaberi,NULL,9999.00000000000,NULL,Groups of Admin1,Groups of Regions,no,,6 regions as the 8 admin1 areas. 2 of the survey regions are comprised of 2 admin1 areas each,406,0.733669173110049,0,0
NE,NG,NI,DHS,1998.00000000000,Niger,,,Zinder/Diffa,Zinder/Diffa,,99.00000000000,NIDHS1998434008,yes,no,1.00000000000,hv024,6.00000000000,zinda/diffa,NULL,9999.00000000000,NULL,Groups of Admin1,Groups of Regions,no,Admin1 areas Zinder and Diffa are combined in the survey,6 regions as the 8 admin1 areas. 2 of the survey regions are comprised of 2 admin1 areas each,407,0.700823629497596,0,0
NA,WA,NM,DHS,2013.00000000000,Namibia,,,Zambezi,,,363.00000000000,NMDHS2013435008,yes,no,1.00000000000,hv024,1.00000000000,caprivi,NULL,9999.00000000000,NULL,Admin1,Regions,no,The region name changed from Caprivi to Zambezi in 2013,13 regions as the 13 admin1 areas,408,0.585901838817259,0,0
NA,WA,NM,DHS,2013.00000000000,Namibia,,,Erongo,,,363.00000000000,NMDHS2013435014,yes,no,1.00000000000,hv024,2.00000000000,erongo,NULL,9999.00000000000,NULL,Admin1,Regions,no,,13 regions as the 13 admin1 areas,409,0.083489171300413,0,0
NA,WA,NM,DHS,2013.00000000000,Namibia,,,Hardap,,,363.00000000000,NMDHS2013435017,yes,no,1.00000000000,hv024,3.00000000000,hardap,NULL,9999.00000000000,NULL,Admin1,Regions,no,,13 regions as the 13 admin1 areas,410,0.128920552449377,0,0
NA,WA,NM,DHS,2013.00000000000,Namibia,,,//Karas,,,363.00000000000,NMDHS2013435018,yes,no,1.00000000000,hv024,4.00000000000,karas,NULL,9999.00000000000,NULL,Admin1,Regions,no,The region name changed from Karas to //Karas in 2013.  The region is also known as ||Karas or !Karas,13 regions as the 13 admin1 areas,411,0.114943476071404,0,0
NA,WA,NM,DHS,2013.00000000000,Namibia,,,Kavango,,,363.00000000000,NMDHS2013435009,yes,no,1.00000000000,hv024,5.00000000000,kavango,NULL,9999.00000000000,NULL,Admin1,Regions,no,,13 regions as the 13 admin1 areas,412,0.666241640784148,0,0
NA,WA,NM,DHS,2013.00000000000,Namibia,,,Khomas,,,363.00000000000,NMDHS2013435015,yes,no,1.00000000000,hv024,6.00000000000,khomas,NULL,9999.00000000000,NULL,Admin1,Regions,no,,13 regions as the 13 admin1 areas,413,0.073139501681224,0,0
NA,WA,NM,DHS,2013.00000000000,Namibia,,,Kunene,,,363.00000000000,NMDHS2013435006,yes,no,1.00000000000,hv024,7.00000000000,kunene,NULL,9999.00000000000,NULL,Admin1,Regions,no,,13 regions as the 13 admin1 areas,414,0.422988633173669,0,0
NA,WA,NM,DHS,2013.00000000000,Namibia,,,Ohangwena,,,363.00000000000,NMDHS2013435003,yes,no,1.00000000000,hv024,8.00000000000,ohangwena,NULL,9999.00000000000,NULL,Admin1,Regions,no,,13 regions as the 13 admin1 areas,415,0.665070599228243,0,0
NA,WA,NM,DHS,2013.00000000000,Namibia,,,Omaheke,,,363.00000000000,NMDHS2013435012,yes,no,1.00000000000,hv024,9.00000000000,omaheke,NULL,9999.00000000000,NULL,Admin1,Regions,no,,13 regions as the 13 admin1 areas,416,0.301300081520133,0,0
NA,WA,NM,DHS,2013.00000000000,Namibia,,,Omusati,,,363.00000000000,NMDHS2013435002,yes,no,1.00000000000,hv024,10.00000000000,omusati,NULL,9999.00000000000,NULL,Admin1,Regions,no,,13 regions as the 13 admin1 areas,417,0.483386821502533,0,0
NA,WA,NM,DHS,2013.00000000000,Namibia,,,Oshana,,,363.00000000000,NMDHS2013435004,yes,no,1.00000000000,hv024,11.00000000000,oshana,NULL,9999.00000000000,NULL,Admin1,Regions,no,,13 regions as the 13 admin1 areas,418,0.282405359850591,0,0
NA,WA,NM,DHS,2013.00000000000,Namibia,,,Oshikoto,,,363.00000000000,NMDHS2013435005,yes,no,1.00000000000,hv024,12.00000000000,oshikoto,NULL,9999.00000000000,NULL,Admin1,Regions,no,,13 regions as the 13 admin1 areas,419,0.462635120308563,0,0
NA,WA,NM,DHS,2013.00000000000,Namibia,,,Otjozondjupa,,,363.00000000000,NMDHS2013435013,yes,no,1.00000000000,hv024,13.00000000000,otjozondjupa,NULL,9999.00000000000,NULL,Admin1,Regions,no,,13 regions as the 13 admin1 areas,420,0.160394509600493,0,0
TL,TT,TL,DHS,2009.00000000000,Timor-Leste,,,Aileu,,,340.00000000000,TLDHS2009515001,yes,no,1.00000000000,hv024,1.00000000000,aileu,NULL,9999.00000000000,NULL,Admin1,Districts,no,,13 regions as the 13 admin1 areas,421,0.590897690165940,0,0
TL,TT,TL,DHS,2009.00000000000,Timor-Leste,,,Ainaro,,,340.00000000000,TLDHS2009515002,yes,no,1.00000000000,hv024,2.00000000000,ainaro,NULL,9999.00000000000,NULL,Admin1,Districts,no,,13 regions as the 13 admin1 areas,422,0.709376949206526,0,0
TL,TT,TL,DHS,2009.00000000000,Timor-Leste,,,Baucau,,,340.00000000000,TLDHS2009515003,yes,no,1.00000000000,hv024,3.00000000000,baucau,NULL,9999.00000000000,NULL,Admin1,Districts,no,,13 regions as the 13 admin1 areas,423,0.644649850855972,0,0
TL,TT,TL,DHS,2009.00000000000,Timor-Leste,,,Bobonaro,,,340.00000000000,TLDHS2009515004,yes,no,1.00000000000,hv024,4.00000000000,bobonaro,NULL,9999.00000000000,NULL,Admin1,Districts,no,,13 regions as the 13 admin1 areas,424,0.428569086727265,0,0
TL,TT,TL,DHS,2009.00000000000,Timor-Leste,,,Covalima,,,340.00000000000,TLDHS2009515005,yes,no,1.00000000000,hv024,5.00000000000,cova lima,NULL,9999.00000000000,NULL,Admin1,Districts,no,,13 regions as the 13 admin1 areas,425,0.406571011120203,0,0
TL,TT,TL,DHS,2009.00000000000,Timor-Leste,,,Dili,,,340.00000000000,TLDHS2009515006,yes,no,1.00000000000,hv024,6.00000000000,dili,NULL,9999.00000000000,NULL,Admin1,Districts,no,,13 regions as the 13 admin1 areas,426,0.037964843102370,0,0
TL,TT,TL,DHS,2009.00000000000,Timor-Leste,,,Ermera,,,340.00000000000,TLDHS2009515007,yes,no,1.00000000000,hv024,7.00000000000,ermera,NULL,9999.00000000000,NULL,Admin1,Districts,no,,13 regions as the 13 admin1 areas,427,0.488106536930097,0,0
TL,TT,TL,DHS,2009.00000000000,Timor-Leste,,,Liquica,,,340.00000000000,TLDHS2009515008,yes,no,1.00000000000,hv024,8.00000000000,liquica,NULL,9999.00000000000,NULL,Admin1,Districts,no,,13 regions as the 13 admin1 areas,428,0.434918254972638,0,0
TL,TT,TL,DHS,2009.00000000000,Timor-Leste,,,Lautem,,,340.00000000000,TLDHS2009515009,yes,no,1.00000000000,hv024,9.00000000000,lautem,NULL,9999.00000000000,NULL,Admin1,Districts,no,,13 regions as the 13 admin1 areas,429,0.538642772325846,0,0
TL,TT,TL,DHS,2009.00000000000,Timor-Leste,,,Manufahi,,,340.00000000000,TLDHS2009515010,yes,no,1.00000000000,hv024,10.00000000000,manufahi,NULL,9999.00000000000,NULL,Admin1,Districts,no,,13 regions as the 13 admin1 areas,430,0.608861055931927,0,0
TL,TT,TL,DHS,2009.00000000000,Timor-Leste,,,Manatuto,,,340.00000000000,TLDHS2009515011,yes,no,1.00000000000,hv024,11.00000000000,manatuto,NULL,9999.00000000000,NULL,Admin1,Districts,no,,13 regions as the 13 admin1 areas,431,0.392826460020172,0,0
TL,TT,TL,DHS,2009.00000000000,Timor-Leste,,,Oecusse,,,340.00000000000,TLDHS2009515012,yes,no,1.00000000000,hv024,12.00000000000,oecussi,NULL,9999.00000000000,NULL,Admin1,Districts,no,,13 regions as the 13 admin1 areas,432,0.686037002331706,0,0
TL,TT,TL,DHS,2009.00000000000,Timor-Leste,,,Viqueque,,,340.00000000000,TLDHS2009515013,yes,no,1.00000000000,hv024,13.00000000000,viqueque,NULL,9999.00000000000,NULL,Admin1,Districts,no,,13 regions as the 13 admin1 areas,433,0.677924782056426,0,0
GA,GB,GA,DHS,2012.00000000000,Gabon,Gabon,,Estuaire,Estuaire (sans Libreville),,402.00000000000,GADHS2012407009,yes,no,1.00000000000,hv024,2.00000000000,estuaire,NULL,9999.00000000000,NULL,Admin1 and the Capital City,Provinces plus the Capital as its own Region,no,,10 regions as the 9 admin1 areas plus the Capital as its own region,434,0.188336489526316,0,0
GA,GB,GA,DHS,2012.00000000000,Gabon,Gabon,,Haut Ogooue,Haut-OgoouÃƒÂ©,,402.00000000000,GADHS2012407007,yes,no,1.00000000000,hv024,3.00000000000,haut-ogooue,NULL,9999.00000000000,NULL,Admin1 and the Capital City,Provinces plus the Capital as its own Region,no,,10 regions as the 9 admin1 areas plus the Capital as its own region,435,0.228665965487649,0,0
GA,GB,GA,DHS,2012.00000000000,Gabon,Gabon,,Liberville/Port Gentil,Liberville/Port Gentil,,402.00000000000,GADHS2012407001,yes,no,1.00000000000,hv024,1.00000000000,libreville-port-gentil,NULL,9999.00000000000,NULL,Admin1 and the Capital City,Provinces plus the Capital as its own Region,no,,10 regions as the 9 admin1 areas plus the Capital as its own region,436,0.004456879854666,0,0
GA,GB,GA,DHS,2012.00000000000,Gabon,Gabon,,Moyen Ogooue,Moyen-OgoouÃƒÂ©,,402.00000000000,GADHS2012407010,yes,no,1.00000000000,hv024,4.00000000000,moyen-ogooue,NULL,9999.00000000000,NULL,Admin1 and the Capital City,Provinces plus the Capital as its own Region,no,,10 regions as the 9 admin1 areas plus the Capital as its own region,437,0.378698115874125,0,0
GA,GB,GA,DHS,2012.00000000000,Gabon,Gabon,,Ngounie,NgouniÃƒÂ©,,402.00000000000,GADHS2012407013,yes,no,1.00000000000,hv024,5.00000000000,ngouniÃƒÂ©,NULL,9999.00000000000,NULL,Admin1 and the Capital City,Provinces plus the Capital as its own Region,no,,10 regions as the 9 admin1 areas plus the Capital as its own region,438,0.446981157744496,0,0
GA,GB,GA,DHS,2012.00000000000,Gabon,Gabon,,Nyanga,Nyanga,,402.00000000000,GADHS2012407014,yes,no,1.00000000000,hv024,6.00000000000,nyanga,NULL,9999.00000000000,NULL,Admin1 and the Capital City,Provinces plus the Capital as its own Region,no,,10 regions as the 9 admin1 areas plus the Capital as its own region,439,0.433403441497195,0,0
GA,GB,GA,DHS,2012.00000000000,Gabon,Gabon,,Ogooue Ivindo,OgoouÃƒÂ©-Ivindo,,402.00000000000,GADHS2012407003,yes,no,1.00000000000,hv024,8.00000000000,ogooue-ivindo,NULL,9999.00000000000,NULL,Admin1 and the Capital City,Provinces plus the Capital as its own Region,no,,10 regions as the 9 admin1 areas plus the Capital as its own region,440,0.563729568129563,0,0
GA,GB,GA,DHS,2012.00000000000,Gabon,Gabon,,Ogooue Lolo,OgoouÃƒÂ©-Lolo,,402.00000000000,GADHS2012407006,yes,no,1.00000000000,hv024,9.00000000000,ogooue-lolo,NULL,9999.00000000000,NULL,Admin1 and the Capital City,Provinces plus the Capital as its own Region,no,,10 regions as the 9 admin1 areas plus the Capital as its own region,441,0.411535185846451,0,0
GA,GB,GA,DHS,2012.00000000000,Gabon,Gabon,,Ogooue Maritime,"OgoouÃƒÂ© Maritime (sans Port-
Gentil)",,402.00000000000,GADHS2012407011,yes,no,1.00000000000,hv024,7.00000000000,ogooue maritime,NULL,9999.00000000000,NULL,Admin1 and the Capital City,Provinces plus the Capital as its own Region,no,,10 regions as the 9 admin1 areas plus the Capital as its own region,442,0.289109443885383,0,0
GA,GB,GA,DHS,2012.00000000000,Gabon,Gabon,,Woleu Ntem,Woleu-NÃ¢â‚¬â„¢tem,,402.00000000000,GADHS2012407004,yes,no,1.00000000000,hv024,10.00000000000,woleu-ntem,NULL,9999.00000000000,NULL,Admin1 and the Capital City,Provinces plus the Capital as its own Region,no,,10 regions as the 9 admin1 areas plus the Capital as its own region,443,0.370556076365840,0,0
DO,DR,DR,DHS,2013.00000000000,Dominican Republic,RÃƒÂ©publique dominicaine,RepÃƒÂºblica Dominicana,Region 0,RÃƒÂ©gion 0,RegiÃƒÂ³n 0,439.00000000000,DRDHS2013401001,yes,no,1.00000000000,hv024,0.00000000000,Region 0,NULL,9999.00000000000,NULL,Groups of Admin1,Health region,yes,,"9 health regions as groups of the 32 admin1 areas. The health regions have the same region names as previous surveys, but have different geometry",444,0.021890613929652,0,0
DO,DR,DR,DHS,2013.00000000000,Dominican Republic,RÃƒÂ©publique dominicaine,RepÃƒÂºblica Dominicana,Region I,RÃƒÂ©gion I,RegiÃƒÂ³n I,439.00000000000,DRDHS2013401002,yes,no,1.00000000000,hv024,1.00000000000,Region I,NULL,9999.00000000000,NULL,Groups of Admin1,Health region,yes,,"9 health regions as groups of the 32 admin1 areas. The health regions have the same region names as previous surveys, but have different geometry",445,0.061430177839460,0,0
DO,DR,DR,DHS,2013.00000000000,Dominican Republic,RÃƒÂ©publique dominicaine,RepÃƒÂºblica Dominicana,Region II,RÃƒÂ©gion II,RegiÃƒÂ³n II,439.00000000000,DRDHS2013401003,yes,no,1.00000000000,hv024,2.00000000000,Region II,NULL,9999.00000000000,NULL,Groups of Admin1,Health region,yes,,"9 health regions as groups of the 32 admin1 areas. The health regions have the same region names as previous surveys, but have different geometry",446,0.035838940384676,0,0
DO,DR,DR,DHS,2013.00000000000,Dominican Republic,RÃƒÂ©publique dominicaine,RepÃƒÂºblica Dominicana,Region III,RÃƒÂ©gion III,RegiÃƒÂ³n III,439.00000000000,DRDHS2013401004,yes,no,1.00000000000,hv024,3.00000000000,Region III,NULL,9999.00000000000,NULL,Groups of Admin1,Health region,yes,,"9 health regions as groups of the 32 admin1 areas. The health regions have the same region names as previous surveys, but have different geometry",447,0.037299226088925,0,0
DO,DR,DR,DHS,2013.00000000000,Dominican Republic,RÃƒÂ©publique dominicaine,RepÃƒÂºblica Dominicana,Region IV,RÃƒÂ©gion IV,RegiÃƒÂ³n IV,439.00000000000,DRDHS2013401005,yes,no,1.00000000000,hv024,4.00000000000,Region IV,NULL,9999.00000000000,NULL,Groups of Admin1,Health region,yes,,"9 health regions as groups of the 32 admin1 areas. The health regions have the same region names as previous surveys, but have different geometry",448,0.172509408706940,0,0
DO,DR,DR,DHS,2013.00000000000,Dominican Republic,RÃƒÂ©publique dominicaine,RepÃƒÂºblica Dominicana,Region V,RÃƒÂ©gion V,RegiÃƒÂ³n V,439.00000000000,DRDHS2013401006,yes,no,1.00000000000,hv024,5.00000000000,Region V,NULL,9999.00000000000,NULL,Groups of Admin1,Health region,yes,,"9 health regions as groups of the 32 admin1 areas. The health regions have the same region names as previous surveys, but have different geometry",449,0.106336602894695,0,0
