"id","entity-name","year","budget-type","l1","l2","l3","l4","value","value-ncu"
"d222","Kaliro",2015,"budget","expenditure","community-based-services","recurrent-expenditure","wage",24373.2256,82442000
"d222","Kaliro",2015,"budget","expenditure","community-based-services","recurrent-expenditure","non-wage",17399.35283,58853000
"d222","Kaliro",2015,"budget","expenditure","community-based-services","development-expenditure","domestic-development",110115.5855,372464000
"d222","Kaliro",2015,"budget","expenditure","community-based-services","development-expenditure","donor-development",41878.41786,141653000
"d222","Kaliro",2015,"budget","expenditure","planning","recurrent-expenditure","wage",13489.79781,45629000
"d222","Kaliro",2015,"budget","expenditure","planning","recurrent-expenditure","non-wage",8794.133677,29746000
"d222","Kaliro",2015,"budget","expenditure","planning","development-expenditure","domestic-development",2294.173245,7760000
"d222","Kaliro",2015,"budget","expenditure","planning","development-expenditure","donor-development",0,0
"d222","Kaliro",2015,"budget","expenditure","internal-audit","recurrent-expenditure","wage",7073.799385,23927000
"d222","Kaliro",2015,"budget","expenditure","internal-audit","recurrent-expenditure","non-wage",3807.55892,12879000
"d222","Kaliro",2015,"budget","expenditure","internal-audit","development-expenditure","domestic-development",739.1022051,2500000
"d222","Kaliro",2015,"budget","expenditure","internal-audit","development-expenditure","donor-development",0,0
"d222","Kaliro",2015,"budget","revenue","conditional-government-transfers","conditional-grant-to-primary-salaries",,1805947.753,6108586000
"d222","Kaliro",2015,"budget","revenue","conditional-government-transfers","conditional-grant-to-primary-education",,144774.453,489697000
"d222","Kaliro",2015,"budget","revenue","conditional-government-transfers","conditional-transfers-for-primary-teachers-colleges",,79617.86338,269306000
"d222","Kaliro",2015,"budget","revenue","donor-funding","global-fund-hiv--health",,14782.0441,5e+07
"d222","Kaliro",2015,"budget","revenue","donor-funding","global-fund-malaria---health",,7391.022051,2.5e+07
"d222","Kaliro",2015,"budget","revenue","discretionary-government-transfers","district-unconditional-grant---non-wage",,107822.8904,364709000
"d222","Kaliro",2015,"budget","revenue","conditional-government-transfers","conditional-grant-to-community-devt-assistants-non-wage",,2729.652264,9233000
"d222","Kaliro",2015,"budget","revenue","donor-funding","gavi",,9460.508225,3.2e+07
"d222","Kaliro",2015,"budget","revenue","donor-funding","german-leprosy-services--health",,4138.972349,1.4e+07
"d222","Kaliro",2015,"budget","revenue","other-government-transfers","other-transfers-from-central-government",,11.5299944,39000
"d222","Kaliro",2015,"budget","revenue","conditional-government-transfers","conditional-grant-to-sfg",,103795.3747,351086000
"d222","Kaliro",2015,"budget","revenue","donor-funding","global-fund-tb-health",,7391.022051,2.5e+07
"d222","Kaliro",2015,"budget","revenue","conditional-government-transfers","conditional-grant-for-naads",,38082.0933,128812000
"d222","Kaliro",2015,"budget","revenue","donor-funding","m-trac-suppport-supervision",,1478.20441,5e+06
"d222","Kaliro",2015,"budget","revenue","donor-funding","ntd--health",,10347.43087,3.5e+07
"d222","Kaliro",2015,"budget","revenue","conditional-government-transfers","conditional-grant-to-urban-water",,3547.690584,1.2e+07
"d222","Kaliro",2015,"budget","revenue","other-government-transfers","dicos-project",,7391.022051,2.5e+07
"d222","Kaliro",2015,"budget","revenue","conditional-government-transfers","conditional-grant-to-tertiary-salaries",,162376.9111,549237000
"d222","Kaliro",2015,"budget","revenue","donor-funding","usaidsds",,153809.534,520258000
"d222","Kaliro",2015,"budget","revenue","other-government-transfers","devt-transfers-to-kaliro-tc-form-molg",,0,0
"d222","Kaliro",2015,"budget","revenue","other-government-transfers","uneb-support-moes",,2365.127056,8e+06
"d222","Kaliro",2015,"budget","revenue","conditional-government-transfers","conditional-grant-to-agric-ext-salaries",,21363.01014,72260000
"d222","Kaliro",2015,"budget","revenue","donor-funding","irish-aid-gbv-cedovip",,8869.226461,3e+07
"d222","Kaliro",2015,"budget","revenue","conditional-government-transfers","conditional-grant-to-district-natural-res---wetlands-non-wage",,1782.123237,6028000
"d222","Kaliro",2015,"budget","revenue","conditional-government-transfers","conditional-grant-to-phc-salaries",,617634.601,2089138000
"d222","Kaliro",2015,"budget","revenue","conditional-government-transfers","conditional-transfer-for-rural-water",,123084.7597,416332000
"d222","Kaliro",2015,"budget","revenue","conditional-government-transfers","conditional-grant-to-secondary-salaries",,938468.5208,3174353000
"d222","Kaliro",2015,"budget","revenue","donor-funding","eye-care-sight-savers",,4434.613231,1.5e+07
"d222","Kaliro",2015,"budget","revenue","conditional-government-transfers","conditional-grant-to-women-youth-and-disability-grant",,2465.644956,8340000
"d222","Kaliro",2015,"budget","revenue","conditional-government-transfers","conditional-grant-to-secondary-education",,489153.8039,1654554000
"d222","Kaliro",2015,"budget","revenue","other-government-transfers","youth-livelihood--ylp",,89954.65118,304270000
"d222","Kaliro",2016,"budget","revenue","locally-raised-revenues","advertisementsbillboards",,897.7696007,3320000
"d222","Kaliro",2016,"budget","revenue","other-government-transfers","uganda-road-fund",,173191.9245,640473000
"d222","Kaliro",2016,"budget","revenue","locally-raised-revenues","land-fees",,6203.263446,22940000
"d222","Kaliro",2016,"budget","expenditure","natural-resources","recurrent-expenditure","non-wage",5740.858019,21230000
"d222","Kaliro",2016,"budget","expenditure","natural-resources","development-expenditure","domestic-development",9066.932142,33530000
"d222","Kaliro",2016,"budget","expenditure","community-based-services","recurrent-expenditure","non-wage",15583.60371,57629000
"d222","Kaliro",2016,"budget","expenditure","community-based-services","development-expenditure","domestic-development",100802.4902,372773000
"d222","Kaliro",2016,"budget","expenditure","natural-resources","recurrent-expenditure","wage",20621.92998,76261000
"d222","Kaliro",2016,"budget","expenditure","water","development-expenditure","donor-development",0,0
"d222","Kaliro",2016,"budget","revenue","locally-raised-revenues","educationalinstruction-related-levies",,9248.649362,34202000
"d222","Kaliro",2016,"budget","revenue","locally-raised-revenues","inspection-fees",,1600.84218,5920000
"d222","Kaliro",2016,"budget","revenue","conditional-government-transfers","conditional-transfers-to-production-and-marketing",,16602.51812,61397000
"d222","Kaliro",2016,"budget","revenue","conditional-government-transfers","conditional-transfers-to-dsc-operational-costs",,7291.133055,26963000
"d222","Kaliro",2016,"budget","revenue","conditional-government-transfers","conditional-transfers-to-councillors-allowances-and-ex--gratia-for-llgs",,15473.2754,57221000
"d222","Kaliro",2016,"budget","revenue","conditional-government-transfers","conditional-transfers-for-non-wage-technical-institutes",,87183.16308,322408000
"d222","Kaliro",2016,"budget","expenditure","water","development-expenditure","domestic-development",112581.3896,416332000
"d222","Kaliro",2016,"budget","revenue","locally-raised-revenues","property-related-dutiesfees",,6734.624068,24905000
"d222","Kaliro",2016,"budget","revenue","locally-raised-revenues","registration-eg-births-deaths-marriages-etc-fees",,338.0156629,1250000
"d222","Kaliro",2016,"budget","revenue","locally-raised-revenues","registration-of-businesses",,202.8093977,750000
"d222","Kaliro",2016,"budget","revenue","locally-raised-revenues","rent-rates-from-private-entities",,244.9937525,906000
"d222","Kaliro",2016,"budget","expenditure","finance","recurrent-expenditure","wage",29845.16056,110369000
"d222","Kaliro",2016,"budget","expenditure","finance","recurrent-expenditure","non-wage",26323.84859,97347000
"d222","Kaliro",2016,"budget","expenditure","finance","development-expenditure","domestic-development",5710.571815,21118000
"d222","Kaliro",2016,"budget","expenditure","finance","development-expenditure","donor-development",0,0
"d222","Kaliro",2016,"budget","expenditure","statutory-bodies","recurrent-expenditure","wage",55375.34837,204781000
"d222","Kaliro",2016,"budget","expenditure","statutory-bodies","recurrent-expenditure","non-wage",64201.07254,237419000
"d222","Kaliro",2016,"budget","expenditure","statutory-bodies","development-expenditure","domestic-development",564.6213633,2088000
"d222","Kaliro",2016,"budget","expenditure","statutory-bodies","development-expenditure","donor-development",0,0
"d222","Kaliro",2016,"budget","revenue","local-development-grant","lgmsd-former-lgdp",,98642.16446,364784000
"d222","Kaliro",2016,"budget","revenue","donor-funding","disease-survillence-who--health",,0,0
"d222","Kaliro",2016,"budget","revenue","conditional-government-transfers","conditional-transfers-to-school-inspection-grant",,8903.873386,32927000
"d222","Kaliro",2016,"budget","expenditure","education","recurrent-expenditure","non-wage",758391.411,2804572000
"d222","Kaliro",2016,"budget","expenditure","education","development-expenditure","domestic-development",109910.7954,406456000
"d222","Kaliro",2016,"budget","expenditure","education","development-expenditure","donor-development",0,0
"d222","Kaliro",2016,"budget","expenditure","roads-and-engineering","recurrent-expenditure","wage",15986.24797,59118000
"d222","Kaliro",2016,"budget","expenditure","roads-and-engineering","recurrent-expenditure","non-wage",175039.1125,647304000
"d222","Kaliro",2016,"budget","expenditure","roads-and-engineering","development-expenditure","domestic-development",25337.65409,93700000
"d222","Kaliro",2016,"budget","expenditure","roads-and-engineering","development-expenditure","donor-development",0,0
"d222","Kaliro",2016,"budget","expenditure","water","recurrent-expenditure","wage",7620.225105,28180000
"d222","Kaliro",2016,"budget","expenditure","water","recurrent-expenditure","non-wage",9194.026031,3.4e+07
"d222","Kaliro",2016,"budget","revenue","conditional-government-transfers","conditional-grant-for-naads",,34832.37886,128812000
"d222","Kaliro",2016,"budget","revenue","conditional-government-transfers","sanitation-and-hygiene",,5949.075667,2.2e+07
"d222","Kaliro",2016,"budget","revenue","other-government-transfers","unspent-balances---conditional-grants",,0,0
"d222","Kaliro",2016,"budget","expenditure","natural-resources","development-expenditure","donor-development",0,0
"d222","Kaliro",2016,"budget","expenditure","community-based-services","recurrent-expenditure","wage",21204.93939,78417000
"d222","Kaliro",2016,"budget","revenue","other-government-transfers","transfers-of-various-grants-to-llgsurban-and-subcounties",,0,0
"d222","Kaliro",2016,"budget","revenue","other-government-transfers","census",,0,0
"d222","Kaliro",2016,"budget","expenditure","administration","development-expenditure","donor-development",0,0
"d222","Kaliro",2016,"budget","expenditure","planning","development-expenditure","domestic-development",2649.772385,9799000
"d222","Kaliro",2016,"budget","expenditure","planning","development-expenditure","donor-development",0,0
"d222","Kaliro",2016,"budget","expenditure","internal-audit","recurrent-expenditure","wage",6749.226344,24959000
"d222","Kaliro",2016,"budget","expenditure","internal-audit","recurrent-expenditure","non-wage",2098.130823,7759000
"d222","Kaliro",2016,"budget","expenditure","internal-audit","development-expenditure","domestic-development",0,0
"d222","Kaliro",2016,"budget","expenditure","internal-audit","development-expenditure","donor-development",0,0
"d222","Kaliro",2016,"budget","revenue","other-government-transfers","dicos-project",,6760.313258,2.5e+07
"d222","Kaliro",2016,"budget","revenue","discretionary-government-transfers","transfer-of-urban-unconditional-grant---wage",,33854.02632,125194000
"d222","Kaliro",2016,"budget","revenue","discretionary-government-transfers","urban-unconditional-grant---non-wage",,21144.6374,78194000
"d222","Kaliro",2016,"budget","revenue","conditional-government-transfers","conditional-grant-to-phc--non-wage",,32772.10579,121193000
"d222","Kaliro",2016,"budget","revenue","conditional-government-transfers","conditional-transfers-to-special-grant-for-pwds",,4708.422978,17412000
"d222","Kaliro",2016,"budget","revenue","locally-raised-revenues","local-government-hotel-tax",,540.8250607,2e+06
"d222","Kaliro",2016,"budget","revenue","locally-raised-revenues","local-service-tax",,12438.9764,4.6e+07
"d222","Kaliro",2016,"budget","revenue","locally-raised-revenues","marketgate-charges",,9512.571992,35178000
"d222","Kaliro",2016,"budget","revenue","locally-raised-revenues","miscellaneous",,12488.46189,46183000
"d222","Kaliro",2016,"budget","revenue","locally-raised-revenues","other-fees-and-charges",,6375.245815,23576000
"d222","Kaliro",2016,"budget","revenue","locally-raised-revenues","other-licences",,6042.908815,22347000
"d222","Kaliro",2016,"budget","revenue","locally-raised-revenues","park-fees",,10892.21672,40280000
"d222","Kaliro",2016,"budget","revenue","donor-funding","star-ec-hivaids-health",,0,0
"d222","Kaliro",2016,"budget","revenue","donor-funding","sunrise-ovc-sds---community",,0,0
"d222","Kaliro",2016,"budget","revenue","donor-funding","unspent-balances---sds",,0,0
"d222","Kaliro",2016,"budget","revenue","donor-funding","unspent-donor-who--health",,0,0
"d222","Kaliro",2016,"budget","revenue","locally-raised-revenues","business-licences",,5460.710637,20194000
"d222","Kaliro",2016,"budget","revenue","locally-raised-revenues","rent-rates-produced-assets-from-private-entities",,381.2816678,1410000
"d222","Kaliro",2016,"budget","revenue","locally-raised-revenues","animal-crop-husbandry-related-levies",,1838.805206,6800000
"d222","Kaliro",2016,"budget","revenue","locally-raised-revenues","application-fees",,1081.650121,4e+06
"d222","Kaliro",2016,"budget","revenue","discretionary-government-transfers","transfer-of-district-unconditional-grant---wage",,313131.761,1157978000
"d222","Kaliro",2016,"budget","revenue","conditional-government-transfers","conditional-grant-to-dsc-chairs’-salaries",,6631.326481,24523000
"d222","Kaliro",2016,"budget","expenditure","production-and-marketing","development-expenditure","domestic-development",54990.82175,203359000
"d222","Kaliro",2016,"budget","expenditure","health","recurrent-expenditure","non-wage",50185.32068,185588000
"d222","Kaliro",2016,"budget","expenditure","health","development-expenditure","domestic-development",50970.05784,188490000
"d222","Kaliro",2016,"budget","expenditure","health","development-expenditure","donor-development",200310.2451,740758000
"d222","Kaliro",2016,"budget","expenditure","education","recurrent-expenditure","wage",2672604.396,9883434000
"d222","Kaliro",2016,"budget","revenue","conditional-government-transfers","conditional-grant-to-functional-adult-lit",,2472.381765,9143000
"d222","Kaliro",2016,"budget","revenue","conditional-government-transfers","conditional-grant-to-ngo-hospitals",,8403.880617,31078000
"d222","Kaliro",2016,"budget","revenue","conditional-government-transfers","conditional-grant-to-paf-monitoring",,9475.795888,35042000
"d222","Kaliro",2016,"budget","expenditure","administration","recurrent-expenditure","wage",183306.7052,677878000
"d222","Kaliro",2016,"budget","expenditure","administration","recurrent-expenditure","non-wage",83740.54115,309677000
"d222","Kaliro",2016,"budget","expenditure","administration","development-expenditure","domestic-development",59592.7022,220377000
"d222","Kaliro",2016,"budget","revenue","conditional-government-transfers","conditional-grant-to-primary-salaries",,1651838.197,6108586000
"d222","Kaliro",2016,"budget","revenue","conditional-government-transfers","conditional-grant-to-primary-education",,132420.2049,489697000
"d222","Kaliro",2016,"budget","revenue","conditional-government-transfers","conditional-transfers-for-primary-teachers-colleges",,72823.71689,269306000
"d222","Kaliro",2016,"budget","revenue","donor-funding","global-fund-hiv--health",,0,0
"d222","Kaliro",2016,"budget","revenue","donor-funding","global-fund-malaria---health",,0,0
"d222","Kaliro",2016,"budget","revenue","discretionary-government-transfers","district-unconditional-grant---non-wage",,98621.88352,364709000
"d222","Kaliro",2016,"budget","expenditure","production-and-marketing","development-expenditure","donor-development",0,0
"d222","Kaliro",2016,"budget","expenditure","health","recurrent-expenditure","wage",564929.0928,2089138000
"d222","Kaliro",2016,"budget","revenue","donor-funding","gavi",,0,0
"d222","Kaliro",2016,"budget","revenue","donor-funding","german-leprosy-services--health",,0,0
"d222","Kaliro",2016,"budget","revenue","other-government-transfers","other-transfers-from-central-government",,0,0
"d222","Kaliro",2016,"budget","revenue","conditional-government-transfers","conditional-grant-to-tertiary-salaries",,148520.5669,549237000
"d222","Kaliro",2016,"budget","revenue","donor-funding","global-fund-tb-health",,0,0
"d222","Kaliro",2016,"budget","revenue","conditional-government-transfers","conditional-grant-to-phc---development",,40903.41057,151263000
"d222","Kaliro",2016,"budget","revenue","donor-funding","m-trac-suppport-supervision",,0,0
"d222","Kaliro",2016,"budget","revenue","donor-funding","ntd--health",,0,0
"d222","Kaliro",2016,"budget","revenue","conditional-government-transfers","conditional-grant-to-urban-water",,3244.950364,1.2e+07
"d222","Kaliro",2016,"budget","expenditure","planning","recurrent-expenditure","wage",9950.369878,36797000
"d222","Kaliro",2016,"budget","revenue","donor-funding","usaidsds",,200310.2451,740758000
"d222","Kaliro",2016,"budget","expenditure","community-based-services","development-expenditure","donor-development",38304.74616,141653000
"d222","Kaliro",2016,"budget","expenditure","planning","recurrent-expenditure","non-wage",7571.550849,2.8e+07
"d222","Kaliro",2016,"budget","revenue","other-government-transfers","uneb-support-moes",,2298.506508,8500000
"d222","Kaliro",2016,"budget","expenditure","production-and-marketing","recurrent-expenditure","non-wage",8890.893585,32879000
"d222","Kaliro",2016,"budget","revenue","other-government-transfers","devt-transfers-to-kaliro-tc-form-molg",,27041.25303,1e+08
"d222","Kaliro",2016,"budget","revenue","conditional-government-transfers","conditional-grant-to-phc-salaries",,564929.0928,2089138000
"d222","Kaliro",2016,"budget","expenditure","production-and-marketing","recurrent-expenditure","wage",81244.90391,300448000
"d222","Kaliro",2016,"budget","revenue","conditional-government-transfers","conditional-grant-to-community-devt-assistants-non-wage",,2496.718893,9233000
"d222","Kaliro",2016,"budget","revenue","conditional-government-transfers","conditional-grant-to-sfg",,94938.05362,351086000
"d222","Kaliro",2016,"budget","revenue","conditional-government-transfers","conditional-grant-to-agric-ext-salaries",,19540.00944,72260000
"d222","Kaliro",2016,"budget","revenue","donor-funding","irish-aid-gbv-cedovip",,38304.74616,141653000
"d222","Kaliro",2016,"budget","revenue","conditional-government-transfers","conditional-grant-to-women-youth-and-disability-grant",,2255.240503,8340000
"d222","Kaliro",2016,"budget","revenue","donor-funding","eye-care-sight-savers",,0,0
"d222","Kaliro",2016,"budget","revenue","conditional-government-transfers","conditional-transfer-for-rural-water",,112581.3896,416332000
"d222","Kaliro",2016,"budget","revenue","conditional-government-transfers","naads-districts---wage",,26593.72029,98345000
"d222","Kaliro",2016,"budget","revenue","conditional-government-transfers","conditional-grant-to-secondary-education",,447412.1337,1654554000
"d222","Kaliro",2016,"budget","revenue","other-government-transfers","youth-livelihood--ylp",,82278.4206,304270000
"d222","Kaliro",2016,"budget","revenue","conditional-government-transfers","conditional-grant-to-district-natural-res---wetlands-non-wage",,1630.046733,6028000
"d222","Kaliro",2016,"budget","revenue","conditional-government-transfers","conditional-grant-to-secondary-salaries",,858384.8269,3174353000
"d122","Kalungu",2015,"budget","revenue","donor-funding","prefa",,0,0
"d122","Kalungu",2015,"budget","expenditure","administration","recurrent-expenditure","non-wage",93005.66508,314590000
"d122","Kalungu",2015,"budget","expenditure","administration","development-expenditure","domestic-development",30853.96937,104363000
"d122","Kalungu",2015,"budget","revenue","other-government-transfers","urban-roads-operational",,2637.70795,8922000
"d122","Kalungu",2015,"budget","expenditure","administration","recurrent-expenditure","wage",154484.7778,522542000
"d122","Kalungu",2015,"budget","revenue","local-development-grant","lgmsd-former-lgdp",,75745.55911,256208000
"d122","Kalungu",2015,"budget","expenditure","natural-resources","development-expenditure","domestic-development",123848.1045,418914000
"d122","Kalungu",2015,"budget","revenue","other-government-transfers","global-fund",,29564.0882,1e+08
"d122","Kalungu",2015,"budget","expenditure","community-based-services","development-expenditure","domestic-development",77611.05307,262518000
"d122","Kalungu",2015,"budget","expenditure","natural-resources","development-expenditure","donor-development",0,0
"d122","Kalungu",2015,"budget","expenditure","community-based-services","recurrent-expenditure","wage",13561.63854,45872000
"d122","Kalungu",2015,"budget","expenditure","community-based-services","recurrent-expenditure","non-wage",25243.88799,85387000
"d122","Kalungu",2015,"budget","revenue","donor-funding","uganda-cares",,6248.370042,21135000
"d122","Kalungu",2015,"budget","expenditure","community-based-services","development-expenditure","donor-development",4541.043948,15360000
"d122","Kalungu",2015,"budget","expenditure","planning","recurrent-expenditure","wage",7568.702221,25601000
"d122","Kalungu",2015,"budget","revenue","donor-funding","prefar-pace-worldvision-mildmay",,17738.45292,6e+07
"d122","Kalungu",2015,"budget","expenditure","natural-resources","recurrent-expenditure","non-wage",60568.24314,204871000
"d122","Kalungu",2015,"budget","revenue","conditional-government-transfers","conditional-grant-to-phc-salaries",,394191.2919,1333345000
"d122","Kalungu",2015,"budget","revenue","conditional-government-transfers","conditional-grant-to-phc--non-wage",,25606.63936,86614000
"d122","Kalungu",2015,"budget","revenue","conditional-government-transfers","conditional-grant-to-phc---development",,14127.19955,47785000
"d122","Kalungu",2015,"budget","expenditure","internal-audit","recurrent-expenditure","wage",12707.53203,42983000
"d122","Kalungu",2015,"budget","expenditure","internal-audit","recurrent-expenditure","non-wage",7050.739396,23849000
"d122","Kalungu",2015,"budget","expenditure","internal-audit","development-expenditure","domestic-development",0,0
"d122","Kalungu",2015,"budget","revenue","other-government-transfers","unspent-ylp-funds-from-mglsd",,60926.55989,206083000
"d122","Kalungu",2015,"budget","expenditure","education","development-expenditure","domestic-development",146512.8214,495577000
"d122","Kalungu",2015,"budget","expenditure","education","development-expenditure","donor-development",6866.259485,23225000
"d122","Kalungu",2015,"budget","expenditure","roads-and-engineering","recurrent-expenditure","wage",15783.97105,53389000
"d122","Kalungu",2015,"budget","expenditure","roads-and-engineering","recurrent-expenditure","non-wage",19386.94648,65576000
"d122","Kalungu",2015,"budget","expenditure","roads-and-engineering","development-expenditure","domestic-development",214945.7033,727050000
"d122","Kalungu",2015,"budget","revenue","other-government-transfers","grant-for-women-igas",,886.9226461,3e+06
"d122","Kalungu",2015,"budget","revenue","other-government-transfers","ministry-of-water-environment-lvemp-ii",,160313.0421,542256000
"d122","Kalungu",2015,"budget","expenditure","natural-resources","recurrent-expenditure","wage",11806.71427,39936000
"d122","Kalungu",2015,"budget","revenue","conditional-government-transfers","conditional-grant-to-secondary-education",,438825.3784,1484319000
"d122","Kalungu",2015,"budget","revenue","conditional-government-transfers","naads-districts---wage",,29074.80254,98345000
"d122","Kalungu",2015,"budget","revenue","other-government-transfers","ylp-funds-from-mglsd-unspent",,0,0
"d122","Kalungu",2015,"budget","revenue","other-government-transfers","ylp-funds-from-mglsd",,4880.735322,16509000
"d122","Kalungu",2015,"budget","expenditure","administration","development-expenditure","donor-development",0,0
"d122","Kalungu",2015,"budget","expenditure","finance","recurrent-expenditure","non-wage",62700.10954,212082000
"d122","Kalungu",2015,"budget","expenditure","finance","development-expenditure","domestic-development",1875.841397,6345000
"d122","Kalungu",2015,"budget","expenditure","internal-audit","development-expenditure","donor-development",0,0
"d122","Kalungu",2015,"budget","revenue","conditional-government-transfers","sanitation-and-hygiene",,6799.740287,2.3e+07
"d122","Kalungu",2015,"budget","revenue","conditional-government-transfers","conditional-grant-to-primary-salaries",,1897821.409,6419347000
"d122","Kalungu",2015,"budget","revenue","other-government-transfers","transfer-from-moes-for-recruitment-of-teachers",,791.7262821,2678000
"d122","Kalungu",2015,"budget","revenue","other-government-transfers","uetcl-compensation",,8621.775043,29163000
"d122","Kalungu",2015,"budget","revenue","other-government-transfers","uganda-bureau-of-statistics-census",,113157.1389,382752000
"d122","Kalungu",2015,"budget","revenue","other-government-transfers","deos-facilitation-from-moes",,0,0
"d122","Kalungu",2015,"budget","revenue","other-government-transfers","uneb-contribution",,2956.40882,1e+07
"d122","Kalungu",2015,"budget","revenue","other-government-transfers","unspent-conditional-grant-to-pmg",,0,0
"d122","Kalungu",2015,"budget","revenue","locally-raised-revenues","registration-eg-births-deaths-marriages-etc-fees",,8514.457403,28800000
"d122","Kalungu",2015,"budget","revenue","locally-raised-revenues","quarry-charges",,0,0
"d122","Kalungu",2015,"budget","revenue","other-government-transfers","gavi",,11796.66248,39902000
"d122","Kalungu",2015,"budget","revenue","locally-raised-revenues","park-fees",,0,0
"d122","Kalungu",2015,"budget","revenue","other-government-transfers","allowances-to-medical-workers",,10643.07175,3.6e+07
"d122","Kalungu",2015,"budget","expenditure","water","development-expenditure","donor-development",5407.567373,18291000
"d122","Kalungu",2015,"budget","revenue","other-government-transfers","unspent-conditional-transfers-to-production-and-marketing",,0,0
"d122","Kalungu",2015,"budget","revenue","other-government-transfers","medical-supplies",,170363.3539,576251000
"d122","Kalungu",2015,"budget","revenue","other-government-transfers","urban-road-funds",,55979.89665,189351000
"d122","Kalungu",2015,"budget","revenue","locally-raised-revenues","land-fees",,886.9226461,3e+06
"d122","Kalungu",2015,"budget","revenue","locally-raised-revenues","local-service-tax",,19638.53687,66427000
"d122","Kalungu",2015,"budget","expenditure","finance","recurrent-expenditure","wage",26726.52702,90402000
"d122","Kalungu",2015,"budget","expenditure","planning","development-expenditure","donor-development",0,0
"d122","Kalungu",2015,"budget","revenue","conditional-government-transfers","conditional-grant-to-secondary-salaries",,433894.3841,1467640000
"d122","Kalungu",2015,"budget","revenue","donor-funding","pace",,5912.817641,2e+07
"d122","Kalungu",2015,"budget","revenue","donor-funding","unicef",,65772.70523,222475000
"d122","Kalungu",2015,"budget","revenue","donor-funding","donation-by-mrc-to-kyamulibwa-sc",,0,0
"d122","Kalungu",2015,"budget","revenue","donor-funding","mrc",,4434.613231,1.5e+07
"d122","Kalungu",2015,"budget","revenue","donor-funding","cdc",,5912.817641,2e+07
"d122","Kalungu",2015,"budget","revenue","donor-funding","who",,5912.817641,2e+07
"d122","Kalungu",2015,"budget","revenue","donor-funding","form-x-ple-registration-mock-for-private-schools",,6866.259485,23225000
"d122","Kalungu",2015,"budget","revenue","donor-funding","mildmay",,38433.31466,1.3e+08
"d122","Kalungu",2015,"budget","revenue","discretionary-government-transfers","transfer-of-urban-unconditional-grant---wage",,74024.63353,250387000
"d122","Kalungu",2015,"budget","revenue","conditional-government-transfers","conditional-transfers-to-production-and-marketing",,10537.8236,35644000
"d122","Kalungu",2015,"budget","revenue","conditional-government-transfers","conditional-grant-to-tertiary-salaries",,47032.02972,159085000
"d122","Kalungu",2015,"budget","expenditure","roads-and-engineering","development-expenditure","donor-development",0,0
"d122","Kalungu",2015,"budget","expenditure","water","recurrent-expenditure","wage",0,0
"d122","Kalungu",2015,"budget","expenditure","water","recurrent-expenditure","non-wage",7679.863193,25977000
"d122","Kalungu",2015,"budget","expenditure","water","development-expenditure","domestic-development",97265.85019,3.29e+08
"d122","Kalungu",2015,"budget","revenue","conditional-government-transfers","conditional-transfers-for-primary-teachers-colleges",,59713.24971,201979000
"d122","Kalungu",2015,"budget","revenue","conditional-government-transfers","conditional-grant-to-sfg",,83036.3589,280869000
"d122","Kalungu",2015,"budget","revenue","conditional-government-transfers","conditional-transfers-to-dsc-operational-costs",,8717.562689,29487000
"d122","Kalungu",2015,"budget","revenue","conditional-government-transfers","conditional-grant-to-primary-education",,150162.5081,507922000
"d122","Kalungu",2015,"budget","revenue","conditional-government-transfers","conditional-transfers-to-school-inspection-grant",,9920.229797,33555000
"d122","Kalungu",2015,"budget","revenue","locally-raised-revenues","inspection-fees",,0,0
"d122","Kalungu",2015,"budget","revenue","locally-raised-revenues","educationalinstruction-related-levies",,0,0
"d122","Kalungu",2015,"budget","revenue","other-government-transfers","road-fund-acess-operational",,735.8501554,2489000
"d122","Kalungu",2015,"budget","revenue","other-government-transfers","road-fund-access",,15613.6819,52813000
"d122","Kalungu",2015,"budget","revenue","conditional-government-transfers","conditional-grant-to-paf-monitoring",,9713.281179,32855000
"d122","Kalungu",2015,"budget","revenue","conditional-government-transfers","conditional-grant-to-ngo-hospitals",,78972.77497,267124000
"d122","Kalungu",2015,"budget","revenue","conditional-government-transfers","conditional-grant-to-functional-adult-lit",,2274.365306,7693000
"d122","Kalungu",2015,"budget","revenue","conditional-government-transfers","conditional-grant-to-dsc-chairs’-salaries",,7250.00135,24523000
"d122","Kalungu",2015,"budget","revenue","conditional-government-transfers","conditional-grant-to-district-natural-res---wetlands-non-wage",,1481.752101,5012000
"d122","Kalungu",2015,"budget","revenue","conditional-government-transfers","conditional-grant-to-community-devt-assistants-non-wage",,576.2040791,1949000
"d122","Kalungu",2015,"budget","revenue","conditional-government-transfers","conditional-grant-to-agric-ext-salaries",,3804.602511,12869000
"d122","Kalungu",2015,"budget","revenue","conditional-government-transfers","conditional-grant-for-naads",,33324.34458,112719000
"d122","Kalungu",2015,"budget","expenditure","planning","recurrent-expenditure","non-wage",124998.1475,422804000
"d122","Kalungu",2015,"budget","expenditure","planning","development-expenditure","domestic-development",22005.73341,74434000
"d122","Kalungu",2015,"budget","revenue","conditional-government-transfers","conditional-transfers-to-councillors-allowances-and-ex--gratia-for-llgs",,14849.15458,50227000
"d122","Kalungu",2015,"budget","expenditure","finance","development-expenditure","donor-development",0,0
"d122","Kalungu",2015,"budget","expenditure","statutory-bodies","recurrent-expenditure","wage",57142.06096,193282000
