country,admin1,admin1-name,lat,long,geonames-id
PR,PR.081,Lares,,,4565910
PR,PR.083,Las Marias,,,4565961
PR,PR.085,Las Piedras,,,4565981
PR,PR.087,Loiza,,,4566025
PR,PR.089,Luquillo,,,4566106
PR,PR.091,Manati,,,4566138
PR,PR.093,Maricao,,,4566180
PR,PR.095,Maunabo,,,4566209
PR,PR.097,Mayaguez,,,4566217
PR,PR.099,Moca,,,4566272
PR,PR.101,Morovis,,,4566334
PR,PR.103,Naguabo,,,4566397
PR,PR.105,Naranjito,,,4566403
PR,PR.107,Orocovis,,,4566456
PR,PR.109,Patillas,,,4566654
PR,PR.111,Penuelas,,,4566689
PR,PR.113,Ponce,,,4566886
PR,PR.117,Rincon,,,4567727
PR,PR.115,Quebradillas,,,4567734
PR,PR.119,Rio Grande,,,4567823
PR,PR.121,Sabana Grande,,,4568015
PR,PR.123,Salinas,,,4568043
PR,PR.125,San German,,,4568105
PR,PR.127,San Juan,,,4568138
PR,PR.129,San Lorenzo,,,4568150
PR,PR.131,San Sebastian,,,4568177
PR,PR.133,Santa Isabel Municipio,,,4568213
PR,PR.135,Toa Alta,,,4568404
PR,PR.137,Toa Baja,,,4568408
PR,PR.139,Trujillo Alto,,,4568452
PR,PR.141,Utuado,,,4568491
PR,PR.143,Vega Alta,,,4568529
PR,PR.145,Vega Baja,,,4568534
PR,PR.149,Villalba,,,4568684
PR,PR.151,Yabucoa,,,4568909
PR,PR.153,Yauco,,,4568918
PR,PR.147,Vieques,,,4568924
PS,PS.GZ,Gaza Strip,,,281132
PS,PS.WE,West Bank,,,285153
PT,PT.19,Setubal,,,2262961
PT,PT.18,Santarem,,,2263478
PT,PT.16,Portalegre,,,2264507
PT,PT.14,Lisbon,,,2267056
PT,PT.13,Leiria,,,2267094
PT,PT.09,Faro,,,2268337
PT,PT.08,Evora,,,2268404
PT,PT.06,Castelo Branco,,,2269513
PT,PT.03,Beja,,,2270984
PT,PT.10,Madeira,,,2593105
PT,PT.22,Viseu,,,2732264
PT,PT.21,Vila Real,,,2732437
PT,PT.20,Viana do Castelo,,,2732772
PT,PT.17,Porto,,,2735941
PT,PT.11,Guarda,,,2738782
PT,PT.07,Coimbra,,,2740636
PT,PT.05,Braganca,,,2742026
PT,PT.04,Braga,,,2742031
PT,PT.02,Aveiro,,,2742610
PT,PT.23,Azores,,,3411865
PW,PW.11,Ngatpang,,,1559532
PW,PW.16,Sonsorol,,,1559630
PW,PW.05,Kayangel,,,1559774
PW,PW.04,Hatohobei,,,1559776
PW,PW.01,Aimeliik,,,1559964
PW,PW.02,Airai,,,4037645
PW,PW.03,Angaur,,,4037653
PW,PW.06,Koror,,,4037892
PW,PW.07,Melekeok,,,4037930
PW,PW.08,Ngaraard,,,4037962
PW,PW.12,Ngchesar,,,4037976
PW,PW.09,Ngarchelong,,,4038037
PW,PW.10,Ngardmau,,,4038043
PW,PW.13,Ngaremlengui,,,4038068
PW,PW.14,Ngiwal,,,4038179
PW,PW.15,Peleliu,,,4038261
PY,PY.17,San Pedro,,,3437027
PY,PY.16,Presidente Hayes,,,3437443
PY,PY.15,Paraguari,,,3437599
PY,PY.13,Neembucu,,,3437677
PY,PY.12,Misiones,,,3437727
PY,PY.11,Itapua,,,3437923
PY,PY.10,Guaira,,,3438049
PY,PY.08,Cordillera,,,3438827
PY,PY.07,Concepcion,,,3438833
PY,PY.06,Central,,,3439137
PY,PY.19,Canindeyu,,,3439216
PY,PY.05,Caazapa,,,3439296
PY,PY.04,Caaguazu,,,3439312
PY,PY.02,Amambay,,,3439433
PY,PY.01,Alto Parana,,,3439440
PY,PY.23,Alto Paraguay,,,3439441
PY,PY.22,Asuncion,,,3474570
PY,PY.24,Boqueron,,,3867442
QA,QA.08,Madinat ash Shamal,,,389462
QA,QA.04,Al Khawr,,,389465
QA,QA.09,Umm Salal,,,389467
QA,QA.06,Ar Rayyan,,,389469
QA,QA.01,Ad Dawhah,,,389470
QA,QA.10,Al Wakrah,,,389472
QA,QA.13,Baladiyat az Za`ayin,,,8030540
RE,RE.RE,Reunion,,,6690283
RO,RO.40,Vrancea County,,,662447
RO,RO.39,Valcea,,,662892
RO,RO.38,Vaslui,,,663116
RO,RO.37,Tulcea,,,664517
RO,RO.36,Timis,,,665091
RO,RO.35,Teleorman,,,665283
RO,RO.34,Suceava,,,665849
RO,RO.33,Sibiu,,,667267
RO,RO.32,Satu Mare,,,667869
RO,RO.31,Salaj,,,668248
RO,RO.30,Prahova,,,669737
RO,RO.29,Olt,,,671857
RO,RO.28,Neamt,,,672460
RO,RO.27,Mures,,,672628
RO,RO.26,Mehedinti,,,673612
RO,RO.25,Maramures,,,673887
RO,RO.23,Iasi,,,675809
RO,RO.22,Ialomita,,,675848
RO,RO.21,Hunedoara,,,675917
RO,RO.20,Harghita,,,676309
RO,RO.19,Gorj,,,676898
RO,RO.42,Giurgiu,,,677104
RO,RO.18,Galati,,,677692
RO,RO.17,Dolj,,,679134
RO,RO.16,Dambovita,,,679385
RO,RO.15,Covasna,,,680428
RO,RO.14,Constanta,,,680962
RO,RO.13,Cluj,,,681291
RO,RO.12,Caras-Severin,,,682714
RO,RO.41,Calarasi,,,683016
RO,RO.11,Buzau,,,683121
RO,RO.10,Bucuresti,,,683504
RO,RO.09,Brasov,,,683843
RO,RO.08,Braila,,,683901
RO,RO.07,Botosani,,,684038
RO,RO.06,Bistrita-Nasaud,,,684647
RO,RO.05,Bihor,,,684878
RO,RO.04,Bacau,,,685947
RO,RO.03,Arges,,,686192
RO,RO.02,Arad,,,686253
RO,RO.01,Alba,,,686581
RO,RO.43,Ilfov,,,865518
RS,RS.VO,Autonomna Pokrajina Vojvodina,,,784272
RS,RS.SE,Central Serbia,,,785958
RU,RU.88,Jaroslavl,,,468898
RU,RU.86,Voronezj,,,472039
RU,RU.85,Vologda,,,472454
RU,RU.84,Volgograd,,,472755
RU,RU.81,Ulyanovsk Oblast,,,479119
RU,RU.80,Udmurtiya,,,479613
RU,RU.77,Tverskaya,,,480041
RU,RU.76,Tula,,,480508
RU,RU.73,Tatarstan,,,484048
RU,RU.72,Tambov,,,484638
RU,RU.70,Stavropol'skiy,,,487839
RU,RU.69,Smolensk,,,491684
RU,RU.67,Saratov,,,498671
RU,RU.65,Samara,,,499068
RU,RU.62,Rjazan,,,500059
RU,RU.61,Rostovskaya Oblast,,,501165
RU,RU.60,Pskov,,,504338
RU,RU.90,Perm,,,511180
RU,RU.57,Penza,,,511555
RU,RU.56,Orjol,,,514801
RU,RU.55,Orenburg,,,515001
RU,RU.52,Novgorod,,,519324
RU,RU.68,North Ossetia,,,519969
RU,RU.50,Nenetskiy Avtonomnyy Okrug,,,522652
RU,RU.49,Murmansk,,,524304
RU,RU.48,Moscow,,,524894
RU,RU.47,Moskovskaya,,,524925
RU,RU.46,Mordoviya,,,525369
RU,RU.45,Mariy-El,,,529352
RU,RU.43,Lipetsk,,,535120
RU,RU.42,Leningrad,,,536199
RU,RU.66,St.-Petersburg,,,536203
RU,RU.41,Kursk,,,538555
RU,RU.38,Krasnodarskiy,,,542415
RU,RU.37,Kostroma,,,543871
RU,RU.34,Komi Republic,,,545854
RU,RU.33,Kirov,,,548389
RU,RU.28,Kareliya,,,552548
RU,RU.27,Karachayevo-Cherkesiya,,,552927
RU,RU.25,Kaluga,,,553899
RU,RU.24,Kalmykiya,,,553972
RU,RU.23,Kaliningrad,,,554230
RU,RU.22,Kabardino-Balkariya,,,554667
RU,RU.21,Ivanovo,,,555235
RU,RU.19,Ingushetiya,,,556349
RU,RU.51,Nizjnij Novgorod,,,559838
RU,RU.17,Dagestan,,,567293
RU,RU.16,Chuvashia,,,567395
RU,RU.12,Chechnya,,,569665
RU,RU.10,Brjansk,,,571473
RU,RU.09,Belgorod,,,578071
RU,RU.08,Bashkortostan,,,578853
RU,RU.07,Astrakhan,,,580491
RU,RU.06,Arkhangelskaya,,,581043
RU,RU.01,Adygeya,,,584222
RU,RU.83,Vladimir,,,826294
RU,RU.87,Yamalo-Nenetskiy Avtonomnyy Okrug,,,1486462
RU,RU.78,Tjumen,,,1488747
RU,RU.79,Tyva,,,1488873
RU,RU.75,Tomsk,,,1489421
RU,RU.71,Sverdlovsk,,,1490542
RU,RU.54,Omsk,,,1496152
RU,RU.53,Novosibirsk,,,1496745
RU,RU.40,Kurgan,,,1501312
RU,RU.91,Krasnoyarskiy,,,1502020
RU,RU.32,Khanty-Mansiyskiy Avtonomnyy Okrug - Yugra,,,1503773
RU,RU.31,Khakasiya,,,1503834
RU,RU.29,Kemerovo,,,1503900
RU,RU.03,Altay,,,1506272
RU,RU.13,Chelyabinsk,,,1508290
RU,RU.04,Altai Krai,,,1511732
RU,RU.63,Sakha,,,2013162
RU,RU.59,Primorskiy,,,2017623
RU,RU.30,Khabarovsk Krai,,,2022888
RU,RU.20,Irkutsk,,,2023468
RU,RU.89,Jewish Autonomous Oblast,,,2026639
RU,RU.05,Amur,,,2027748
RU,RU.11,Respublika Buryatiya,,,2050915
RU,RU.64,Sakhalin,,,2121529
RU,RU.44,Magadan,,,2123627
RU,RU.92,Kamtsjatka,,,2125072
RU,RU.15,Chukotskiy Avtonomnyy Okrug,,,2126099
RU,RU.93,Zabaykalsky,,,7779061
RU,RU.58,Perm Oblast,,,9072681
RW,RW.11,Eastern Province,,,6413337
RW,RW.12,Kigali,,,6413338
RW,RW.13,Northern Province,,,6413339
RW,RW.14,Western Province,,,6413340
RW,RW.15,Southern Province,,,6413341
SA,SA.19,Tabuk,,,101627
SA,SA.16,Najran,,,103628
SA,SA.14,Makkah,,,104514
SA,SA.17,Jizan Region,,,105298
SA,SA.13,Mintaqat Ha'il,,,106280
SA,SA.11,Mintaqat `Asir,,,108179
SA,SA.06,Eastern Province,,,108241
SA,SA.10,Riyadh Province,,,108411
SA,SA.08,Al-Qassim,,,108933
SA,SA.05,Al Madinah,,,109224
SA,SA.20,Al Jawf,,,109470
SA,SA.15,Northern Borders,,,109579
SA,SA.02,Al Bahah,,,109954
SB,SB.11,Western Province,,,2101556
SB,SB.03,Malaita,,,2106552
SB,SB.07,Isabel,,,2108262
SB,SB.06,Guadalcanal,,,2108831
SB,SB.10,Central Province,,,2109495
SB,SB.09,Temotu,,,2178472
SB,SB.08,Makira,,,2178730
SB,SB.12,Choiseul,,,7280292
SB,SB.13,Rennell and Bellona,,,7280293
SC,SC.23,Takamaka,,,241151
SC,SC.22,Saint Louis,,,241181
SC,SC.27,Port Glaud,,,241215
SC,SC.20,Pointe Larue,,,241221
SC,SC.19,Plaisance,,,241224
SC,SC.18,Mont Fleuri,,,241251
SC,SC.17,Mont Buxton,,,241252
SC,SC.26,English River,,,241302
SC,SC.25,Inner Islands,,,241311
SC,SC.24,Grand Anse Mahe,,,241330
SC,SC.14,Grand Anse Praslin,,,241331
SC,SC.12,Glacis,,,241336
SC,SC.11,Cascade,,,241396
SC,SC.10,Bel Ombre,,,241424
SC,SC.09,Bel Air,,,241426
SC,SC.08,Beau Vallon,,,241428
SC,SC.07,Baie Sainte Anne,,,241438
SC,SC.06,Baie Lazare,,,241439
SC,SC.05,Anse Royale,,,241444
SC,SC.03,Anse Etoile,,,241447
SC,SC.02,Anse Boileau,,,241449
SC,SC.01,Anse-aux-Pins,,,241450
SC,SC.29,Les Mamelles,,,448408
SC,SC.30,Roche Caiman,,,448409
SC,SC.28,Au Cap,,,448410
SD,SD.43,Northern State,,,378389
SD,SD.29,Khartoum State,,,379253
SD,SD.36,Red Sea,,,408646
SD,SD.38,Al Jazirah,,,408648
SD,SD.39,Al Qadarif,,,408649
SD,SD.41,White Nile,,,408653
SD,SD.42,Blue Nile,,,408654
SD,SD.47,Western Darfur,,,408658
SD,SD.49,Southern Darfur,,,408660
SD,SD.50,Southern Kordofan,,,408661
SD,SD.52,Kassala,,,408663
SD,SD.53,River Nile,,,408664
SD,SD.55,Northern Darfur,,,408666
SD,SD.56,Shamal Kurdufan,,,408667
SD,SD.58,Sinnar,,,408669
SD,SD.60,Eastern Darfur,,,8394435
SD,SD.61,Central Darfur,,,8394436
SE,SE.14,Norrbotten,,,604010
SE,SE.25,Vaestmanland,,,2664179
SE,SE.24,Vaesternorrland,,,2664292
SE,SE.23,Vaesterbotten,,,2664415
SE,SE.22,Vaermland,,,2664870
SE,SE.21,Uppsala,,,2666218
SE,SE.26,Stockholm,,,2673722
SE,SE.18,Soedermanland,,,2676207
SE,SE.16,OEstergoetland,,,2685867
SE,SE.15,OErebro,,,2686655
SE,SE.12,Kronoberg,,,2699050
SE,SE.10,Dalarna,,,2699767
SE,SE.09,Kalmar,,,2702259
SE,SE.08,Joenkoeping,,,2702976
SE,SE.07,Jaemtland,,,2703330
SE,SE.06,Halland,,,2708794
SE,SE.05,Gotland,,,2711508
SE,SE.03,Gaevleborg,,,2712411
SE,SE.02,Blekinge,,,2721357
SE,SE.27,Skane,,,3337385
SE,SE.28,Vaestra Goetaland,,,3337386
SG,SG.01,Central Singapore,,,7535954
SG,SG.02,North East,,,7535955
SG,SG.04,South East,,,7535956
SG,SG.05,South West,,,7535957
SG,SG.03,North West,,,7535958
SH,SH.01,Ascension,,,2411430
SH,SH.03,Tristan da Cunha,,,3370684
SH,SH.02,Saint Helena,,,6930057
SI,SI.N5,Zalec,,,3186843
SI,SI.E7,Zagorje ob Savi,,,3186905
SI,SI.E5,Vrhnika,,,3187213
SI,SI.D5,Trzic,,,3188687
SI,SI.D4,Municipality of Trebnje,,,3188885
SI,SI.D3,Trbovlje,,,3188914
SI,SI.D2,Tolmin,,,3189037
SI,SI.D7,Velenje,,,3189074
SI,SI.C5,Smarje pri Jelsah,,,3190509
SI,SI.C4,Slovenska Konjice,,,3190529
SI,SI.L8,Slovenska Bistrica,,,3190533
SI,SI.C2,Slovenj Gradec,,,3190535
SI,SI.B9,Municipality of Skofja Loka,,,3190716
SI,SI.B7,Sezana,,,3190944
SI,SI.B6,Sevnica,,,3190949
SI,SI.L7,Sentjur pri Celju,,,3191028
SI,SI.L1,Ribnica,,,3191679
SI,SI.A3,Municipality of Radovljica,,,3192062
SI,SI.A2,Radlje ob Dravi,,,3192120
SI,SI.K7,Ptuj,,,3192240
SI,SI.94,Postojna,,,3192672
SI,SI.J9,Piran-Pirano,,,3193340
SI,SI.87,Ormoz,,,3193964
SI,SI.J7,Novo Mesto,,,3194350
SI,SI.84,Nova Gorica,,,3194451
SI,SI.80,Murska Sobota,,,3194647
SI,SI.79,Mozirje,,,3194791
SI,SI.73,Metlika,,,3195213
SI,SI.J2,Maribor,,,3195505
SI,SI.64,Municipality of Logatec,,,3196288
SI,SI.I6,Municipality of Ljutomer,,,3196306
SI,SI.I5,Litija,,,3196424
SI,SI.I3,Lenart,,,3196684
SI,SI.57,Lasko,,,3196759
SI,SI.54,Krsko,,,3197146
SI,SI.52,Kranj,,,3197377
SI,SI.50,Koper-Capodistria,,,3197752
SI,SI.H7,Kocevje,,,3197942
SI,SI.H6,Kamnik,,,3198364
SI,SI.H4,Jesenice,,,3198646
SI,SI.40,Izola-Isola,,,3199016
SI,SI.38,Ilirska Bistrica,,,3199130
SI,SI.36,Idrija,,,3199169
SI,SI.34,Hrastnik,,,3199296
SI,SI.32,Grosuplje,,,3199522
SI,SI.29,Gornja Radgona,,,3200196
SI,SI.25,Dravograd,,,3201252
SI,SI.G7,Domzale,,,3201729
SI,SI.17,Crnomelj,,,3202332
SI,SI.13,Cerknica,,,3202707
SI,SI.11,Celje,,,3202780
SI,SI.08,Brezice,,,3203411
SI,SI.01,Ajdovscina,,,3204853
SI,SI.35,Hrpelje-Kozina,,,3239050
SI,SI.19,Divaca,,,3239051
SI,SI.91,Municipality of Pivka,,,3239054
SI,SI.I7,Loska Dolina,,,3239056
SI,SI.66,Loski Potok,,,3239059
SI,SI.88,Osilnica,,,3239061
SI,SI.D8,Velike Lasce,,,3239062
SI,SI.C1,Skofljica,,,3239066
SI,SI.37,Ig,,,3239069
SI,SI.09,Brezovica,,,3239071
SI,SI.05,Borovnica,,,3239073
SI,SI.E1,Vipava,,,3239075
SI,SI.49,Komen,,,3239078
SI,SI.J5,Miren-Kostanjevica,,,3239080
SI,SI.07,Brda,,,3239083
SI,SI.44,Kanal,,,3239086
SI,SI.F2,Ziri,,,3239087
SI,SI.14,Cerkno,,,3239091
SI,SI.F1,Zelezniki,,,3239093
SI,SI.27,Gorenja Vas-Poljane,,,3239095
SI,SI.G4,Dobrova-Horjul-Polhov Gradec,,,3239096
SI,SI.46,Kobarid,,,3239098
SI,SI.06,Bovec,,,3239100
SI,SI.04,Bohinj,,,3239101
SI,SI.03,Bled,,,3239103
SI,SI.82,Naklo,,,3239104
SI,SI.53,Kranjska Gora,,,3239105
SI,SI.K5,Preddvor,,,3239107
SI,SI.12,Cerklje na Gorenjskem,,,3239110
SI,SI.B2,Sencur,,,3239111
SI,SI.E3,Vodice,,,3239112
SI,SI.71,Medvode,,,3239113
SI,SI.72,Menges,,,3239114
SI,SI.22,Municipality of Dol pri Ljubljani,,,3239115
SI,SI.77,Moravce,,,3239132
SI,SI.30,Gornji Grad,,,3239133
SI,SI.I9,Luce,,,3239134
SI,SI.K8,Ravne na Koroskem,,,3239175
SI,SI.74,Mezica,,,3239177
SI,SI.81,Muta,,,3239179
SI,SI.E6,Vuzenica,,,3239180
SI,SI.16,Crna na Koroskem,,,3239181
SI,SI.62,Ljubno,,,3239184
SI,SI.C7,Sostanj,,,3239185
SI,SI.C6,Smartno ob Paki,,,3239187
SI,SI.68,Municipality of Lukovica,,,3239188
SI,SI.99,Radece,,,3239189
SI,SI.39,Ivancna Gorica,,,3239191
SI,SI.20,Dobrepolje,,,3239193
SI,SI.B1,Semic,,,3239195
SI,SI.B4,Sentjernej,,,3239197
SI,SI.B8,Skocjan,,,3239199
SI,SI.C9,Store,,,3239200
SI,SI.N3,Vojnik,,,3239202
SI,SI.E2,Vitanje,,,3239204
SI,SI.F3,Zrece,,,3239205
SI,SI.76,Mislinja,,,3239207
SI,SI.L3,Ruse,,,3239211
SI,SI.55,Kungota,,,3239213
SI,SI.B3,Sentilj,,,3239214
SI,SI.89,Municipality of Pesnica,,,3239215
SI,SI.26,Duplek,,,3239216
SI,SI.98,Race-Fram,,,3239224
SI,SI.C8,Starse,,,3239226
SI,SI.45,Kidricevo,,,3239227
SI,SI.J1,Majsperk,,,3239229
SI,SI.N2,Videm,,,3239231
SI,SI.A7,Rogaska Slatina,,,3239234
SI,SI.A8,Rogatec,,,3239237
SI,SI.92,Podcetrtek,,,3239241
SI,SI.51,Kozje,,,3239243
SI,SI.28,Gorisnica,,,3239245
SI,SI.E9,Zavrc,,,3239247
SI,SI.24,Dornava,,,3239248
SI,SI.42,Jursinci,,,3239251
SI,SI.D1,Sveti Jurij,,,3239259
SI,SI.A1,Radenci,,,3239262
SI,SI.97,Puconci,,,3239268
SI,SI.A6,Rogasovci,,,3239270
SI,SI.I2,Kuzma,,,3239272
SI,SI.31,Gornji Petrovci,,,3239275
SI,SI.78,Moravske Toplice,,,3239279
SI,SI.47,Kobilje,,,3239280
SI,SI.02,Beltinci,,,3239282
SI,SI.D6,Turnisce,,,3239283
SI,SI.86,Odranci,,,3239285
SI,SI.15,Crensovci,,,3239286
SI,SI.83,Nazarje,,,3239294
SI,SI.61,Ljubljana,,,3239318
SI,SI.N7,Zirovnica,,,3344893
SI,SI.H5,Jezersko,,,3344894
SI,SI.M2,Solcava,,,3344895
SI,SI.H8,Municipality of Komenda,,,3344896
SI,SI.H3,Horjul,,,3344897
SI,SI.L6,Sempeter-Vrtojba,,,3344898
SI,SI.F6,Bloke,,,3344899
SI,SI.M1,Sodrazica,,,3344900
SI,SI.M8,Trzin,,,3344901
SI,SI.K6,Prevalje,,,3344902
SI,SI.N4,Vransko,,,3344903
SI,SI.M5,Tabor,,,3344904
SI,SI.F7,Braslovce,,,3344905
SI,SI.K3,Polzela,,,3344906
SI,SI.K4,Municipality of Prebold,,,3344907
SI,SI.H9,Kostel,,,3344908
SI,SI.N8,Zuzemberk,,,3344909
SI,SI.G6,Municipality of Dolenjske Toplice,,,3344910
SI,SI.J6,Mirna Pec,,,3344911
SI,SI.F5,Bistrica ob Sotli,,,3344912
SI,SI.G2,Dobje,,,3344913
SI,SI.G3,Dobrna,,,3344914
SI,SI.J8,Oplotnica,,,3344915
SI,SI.K2,Podvelka,,,3344916
SI,SI.L2,Ribnica na Pohorju,,,3344917
SI,SI.I8,Lovrenc na Pohorju,,,3344918
SI,SI.L5,Selnica ob Dravi,,,3344919
SI,SI.H1,Hoce-Slivnica,,,3344920
SI,SI.J4,Miklavz na Dravskem Polju,,,3344921
SI,SI.G9,Municipality of Hajdina,,,3344922
SI,SI.N6,Zetale,,,3344923
SI,SI.K1,Podlehnik,,,3344924
SI,SI.J3,Markovci,,,3344925
SI,SI.G1,Municipality of Destrnik,,,3344926
SI,SI.M7,Trnovska Vas,,,3344927
SI,SI.M4,Sveti Andraz v Slovenskih Goricah,,,3344928
SI,SI.F9,Cerkvenjak,,,3344929
SI,SI.F4,Benedikt,,,3344930
SI,SI.M3,Sveta Ana,,,3344931
SI,SI.I1,Krizevci,,,3344932
SI,SI.N1,Verzej,,,3344933
SI,SI.M9,Velika Polana,,,3344934
SI,SI.I4,Lendava-Lendva,,,3344935
SI,SI.G5,Dobrovnik-Dobronak,,,3344936
SI,SI.M6,Tisina,,,3344937
SI,SI.F8,Cankova,,,3344938
SI,SI.G8,Municipality of Grad,,,3344939
SI,SI.H2,Hodos-Hodos,,,3344940
SI,SI.K9,Razkrizje,,,3344941
SI,SI.L9,Smartno pri Litiji,,,3344942
SI,SI.L4,Salovci,,,3344943
SI,SI.N9,Apace,,,8133579
SI,SI.O1,Cirkulane,,,8133580
SI,SI.O3,Kostanjevica na Krki,,,8133581
SI,SI.O4,Log-Dragomer,,,8133582
SI,SI.O5,Makole,,,8133583
SI,SI.O7,Mokronog-Trebelno,,,8133584
SI,SI.O8,Poljcane,,,8133585
SI,SI.O9,Recica ob Savinji,,,8133586
SI,SI.P1,Rence-Vogrsko,,,8133587
SI,SI.P4,Sredisce ob Dravi,,,8133588
SI,SI.P5,Straza,,,8133589
SI,SI.P6,Sveta Trojica v Slovenskih Goricah,,,8133590
SI,SI.P8,Sveti Tomaz,,,8133591
SI,SI.P2,Sentrupert,,,8133592
SI,SI.P3,Smarjeske Toplice,,,8133593
SI,SI.P7,Sveti Jurij v Slovenskih Goricah,,,8469236
SI,SI.O2,Gorje,,,8986279
SJ,SJ.22,Jan Mayen,,,3041964
SJ,SJ.21,Svalbard,,,7521757
SK,SK.03,Kosicky,,,865084
SK,SK.05,Presovsky,,,865085
SK,SK.08,Zilinsky,,,3056506
SK,SK.01,Banskobystricky,,,3343954
SK,SK.02,Bratislavsky,,,3343955
SK,SK.04,Nitriansky,,,3343956
SK,SK.06,Trenciansky,,,3343957
SK,SK.07,Trnavsky,,,3343958
SL,SL.04,Western Area,,,2403068
SL,SL.03,Southern Province,,,2403745
SL,SL.02,Northern Province,,,2404798
SL,SL.01,Eastern Province,,,2409543
SM,SM.09,Serravalle,,,3166650
SM,SM.02,Chiesanuova,,,3178807
SM,SM.07,San Marino,,,3345302
SM,SM.01,Acquaviva,,,3345303
SM,SM.06,Borgo Maggiore,,,3345304
SM,SM.03,Domagnano,,,3345305
SM,SM.04,Faetano,,,3345306
SM,SM.05,Fiorentino,,,3345307
SM,SM.08,Montegiardino,,,3345308
SN,SN.12,Ziguinchor Region,,,2243939
SN,SN.07,Thies,,,2244800
SN,SN.05,Tambacounda Region,,,2244990
SN,SN.14,Saint-Louis Region,,,2246451
SN,SN.15,Matam Region,,,2248753
SN,SN.13,Louga Region,,,2249221
SN,SN.11,Kolda,,,2249781
SN,SN.10,Kaolack Region,,,2250804
SN,SN.09,Fatick,,,2251910
SN,SN.03,Diourbel,,,2252308
SN,SN.01,Dakar,,,2253350
SN,SN.16,Kaffrine,,,7303935
SN,SN.17,Kedougou,,,7303936
SN,SN.18,Sedhiou,,,7303937
SO,SO.20,Woqooyi Galbeed,,,50360
SO,SO.19,Togdheer,,,51230
SO,SO.14,Lower Shabeelle,,,51966
SO,SO.13,Middle Shabele,,,51967
SO,SO.12,Sanaag,,,52187
SO,SO.18,Nugaal,,,53477
SO,SO.10,Mudug,,,53707
SO,SO.09,Lower Juba,,,56083
SO,SO.08,Middle Juba,,,56084
SO,SO.07,Hiiraan,,,57060
SO,SO.06,Gedo,,,58802
SO,SO.05,Galguduud,,,59362
SO,SO.04,Bay,,,64538
SO,SO.03,Bari,,,64661
SO,SO.02,Banaadir,,,64833
SO,SO.01,Bakool,,,64982
SO,SO.21,Awdal,,,6268943
SO,SO.22,Sool,,,6268947
SR,SR.19,Wanica,,,3382761
SR,SR.18,Sipaliwini,,,3383062
SR,SR.17,Saramacca,,,3383110
SR,SR.16,Paramaribo,,,3383329
SR,SR.15,Para,,,3383337
SR,SR.14,Nickerie,,,3383438
SR,SR.13,Marowijne,,,3383560
SR,SR.12,Coronie,,,3384397
SR,SR.11,Commewijne,,,3384418
SR,SR.10,Brokopondo,,,3384481
SS,SS.07,Upper Nile,,,381229
SS,SS.04,Lakes,,,408647
SS,SS.06,Unity,,,408650
SS,SS.01,Central Equatoria,,,408655
SS,SS.10,Western Equatoria,,,408656
SS,SS.09,Western Bahr al Ghazal,,,408657
SS,SS.03,Jonglei,,,408662
SS,SS.05,Northern Bahr al Ghazal,,,408665
SS,SS.02,Eastern Equatoria,,,408668
SS,SS.08,Warrap,,,408670
ST,ST.02,Sao Tome Island,,,2410764
ST,ST.01,Principe,,,2410878
SV,SV.14,Usulutan,,,3582882
SV,SV.13,Sonsonate,,,3583101
SV,SV.12,San Vicente,,,3583176
SV,SV.11,Santa Ana,,,3583332
SV,SV.10,San Salvador,,,3583360
SV,SV.09,San Miguel,,,3583462
SV,SV.08,Morazan,,,3584317
SV,SV.07,La Union,,,3584767
SV,SV.06,La Paz,,,3585087
SV,SV.05,La Libertad,,,3585155
SV,SV.04,Cuscatlan,,,3586831
SV,SV.03,Chalatenango,,,3587090
SV,SV.02,Cabanas,,,3587217
SV,SV.01,Ahuachapan,,,3587425
SY,SY.14,Tartus,,,163342
SY,SY.13,Damascus Governorate,,,167541
SY,SY.12,Idlib,,,169387
SY,SY.11,Homs,,,169575
SY,SY.10,Hama,,,170015
SY,SY.09,Aleppo,,,170062
SY,SY.08,Rif-dimashq,,,170652
SY,SY.07,Deir ez-Zor,,,170792
SY,SY.06,Daraa,,,170903
SY,SY.05,As-Suwayda,,,172410
SY,SY.04,Ar-Raqqah,,,172957
SY,SY.03,Quneitra,,,173336
SY,SY.02,Latakia,,,173578
SY,SY.01,Al-Hasakah,,,173813
SZ,SZ.04,Shiselweni,,,934867
SZ,SZ.03,Manzini,,,934994
SZ,SZ.02,Lubombo,,,935042
SZ,SZ.01,Hhohho,,,935085
TD,TD.13,Salamat,,,242048
TD,TD.12,Ouaddai,,,242246
TD,TD.02,Biltine,,,244877
TD,TD.14,Tandjile,,,2425287
TD,TD.17,Moyen-Chari,,,2427315
TD,TD.16,Mayo-Kebbi Est,,,2428132
TD,TD.09,Logone Oriental,,,2429058
TD,TD.08,Logone Occidental,,,2429060
TD,TD.07,Lac,,,2429323
TD,TD.06,Kanem,,,2430873
TD,TD.05,Guera,,,2431555
TD,TD.15,Chari-Baguirmi,,,2434478
TD,TD.01,Batha,,,2435899
TD,TD.23,Borkou,,,7602866
TD,TD.18,Hadjer-Lamis Region,,,7603251
TD,TD.19,Mandoul Region,,,7603252
TD,TD.20,Mayo-Kebbi Ouest,,,7603253
TD,TD.21,Ville de N'Djamena,,,7603254
TD,TD.22,Barh el Gazel,,,7603255
TD,TD.24,Ennedi,,,7603256
TD,TD.25,Sila,,,7603257
