id-to,year,destination-institution-type,creditor-type,creditor-institution,financing-type,value
SS,2008,ppg,official,multilateral,concessional,
SS,2008,ppg,official,multilateral,non-concessional,
SS,2009,ppg,official,bilateral,concessional,
SS,2009,ppg,official,bilateral,non-concessional,
SS,2009,ppg,official,multilateral,concessional,
SS,2009,ppg,official,multilateral,non-concessional,
SS,2010,ppg,official,bilateral,concessional,
SS,2010,ppg,official,bilateral,non-concessional,
SS,2010,ppg,official,multilateral,concessional,
SS,2010,ppg,official,multilateral,non-concessional,
SS,2011,ppg,official,bilateral,concessional,
SS,2011,ppg,official,bilateral,non-concessional,
SS,2011,ppg,official,multilateral,concessional,
SS,2011,ppg,official,multilateral,non-concessional,
SS,2012,ppg,official,bilateral,concessional,
SS,2012,ppg,official,bilateral,non-concessional,
SS,2012,ppg,official,multilateral,concessional,
SS,2012,ppg,official,multilateral,non-concessional,
SS,2013,ppg,official,bilateral,concessional,
SS,2013,ppg,official,bilateral,non-concessional,
SS,2013,ppg,official,multilateral,concessional,
SS,2013,ppg,official,multilateral,non-concessional,
ST,2000,ppg,official,bilateral,concessional,1862281.011
ST,2000,ppg,official,bilateral,non-concessional,0
ST,2000,ppg,official,multilateral,concessional,0
ST,2000,ppg,official,multilateral,non-concessional,5003814.79
ST,2001,ppg,official,bilateral,concessional,0
ST,2001,ppg,official,bilateral,non-concessional,0
ST,2001,ppg,official,multilateral,concessional,0
ST,2001,ppg,official,multilateral,non-concessional,1768216.388
ST,2002,ppg,official,bilateral,concessional,0
ST,2002,ppg,official,bilateral,non-concessional,0
ST,2002,ppg,official,multilateral,concessional,475926.735
ST,2002,ppg,official,multilateral,non-concessional,364675.3203
ST,2003,ppg,official,bilateral,concessional,0
ST,2003,ppg,official,bilateral,non-concessional,0
ST,2003,ppg,official,multilateral,concessional,0
ST,2003,ppg,official,multilateral,non-concessional,0
ST,2004,ppg,official,bilateral,concessional,0
ST,2004,ppg,official,bilateral,non-concessional,7869184.315
ST,2004,ppg,official,multilateral,concessional,8762615.395
ST,2004,ppg,official,multilateral,non-concessional,576024.2919
ST,2005,ppg,official,bilateral,concessional,0
ST,2005,ppg,official,bilateral,non-concessional,0
ST,2005,ppg,official,multilateral,concessional,0
ST,2005,ppg,official,multilateral,non-concessional,1016203.56
ST,2006,ppg,official,bilateral,concessional,0
ST,2006,ppg,official,bilateral,non-concessional,0
ST,2006,ppg,official,multilateral,concessional,0
ST,2006,ppg,official,multilateral,non-concessional,262214.6007
ST,2007,ppg,official,bilateral,concessional,0
ST,2007,ppg,official,bilateral,non-concessional,0
ST,2007,ppg,official,multilateral,concessional,0
ST,2007,ppg,official,multilateral,non-concessional,0
ST,2008,ppg,official,bilateral,concessional,0
ST,2008,ppg,official,bilateral,non-concessional,0
ST,2008,ppg,official,multilateral,concessional,55838.79352
ST,2008,ppg,official,multilateral,non-concessional,0
ST,2009,ppg,official,bilateral,concessional,17342925.53
ST,2009,ppg,official,bilateral,non-concessional,0
ST,2009,ppg,official,multilateral,concessional,0
ST,2009,ppg,official,multilateral,non-concessional,0
ST,2010,ppg,official,bilateral,concessional,8344592.155
ST,2010,ppg,official,bilateral,non-concessional,0
ST,2010,ppg,official,multilateral,concessional,0
ST,2010,ppg,official,multilateral,non-concessional,0
ST,2011,ppg,official,bilateral,concessional,26354968.98
ST,2011,ppg,official,bilateral,non-concessional,0
ST,2011,ppg,official,multilateral,concessional,2118691.067
ST,2011,ppg,official,multilateral,non-concessional,0
ST,2012,ppg,official,bilateral,concessional,0
ST,2012,ppg,official,bilateral,non-concessional,0
ST,2012,ppg,official,multilateral,concessional,0
ST,2012,ppg,official,multilateral,non-concessional,0
ST,2013,ppg,official,bilateral,concessional,6143450.547
ST,2013,ppg,official,bilateral,non-concessional,0
ST,2013,ppg,official,multilateral,concessional,0
ST,2013,ppg,official,multilateral,non-concessional,0
SV,2000,ppg,official,bilateral,concessional,0
SV,2000,ppg,official,bilateral,non-concessional,0
SV,2000,ppg,official,multilateral,concessional,0
SV,2000,ppg,official,multilateral,non-concessional,0
SV,2001,ppg,official,bilateral,concessional,0
SV,2001,ppg,official,bilateral,non-concessional,0
SV,2001,ppg,official,multilateral,concessional,4756665.427
SV,2001,ppg,official,multilateral,non-concessional,1614931.452
SV,2002,ppg,official,bilateral,concessional,0
SV,2002,ppg,official,bilateral,non-concessional,0
SV,2002,ppg,official,multilateral,concessional,0
SV,2002,ppg,official,multilateral,non-concessional,142351703.8
SV,2003,ppg,official,bilateral,concessional,41866316.65
SV,2003,ppg,official,bilateral,non-concessional,0
SV,2003,ppg,official,multilateral,concessional,0
SV,2003,ppg,official,multilateral,non-concessional,94293190.83
SV,2004,ppg,official,bilateral,concessional,0
SV,2004,ppg,official,bilateral,non-concessional,5330312.749
SV,2004,ppg,official,multilateral,concessional,0
SV,2004,ppg,official,multilateral,non-concessional,0
SV,2005,ppg,official,bilateral,concessional,1858745.774
SV,2005,ppg,official,bilateral,non-concessional,0
SV,2005,ppg,official,multilateral,concessional,0
SV,2005,ppg,official,multilateral,non-concessional,74152735.75
SV,2006,ppg,official,bilateral,concessional,0
SV,2006,ppg,official,bilateral,non-concessional,0
SV,2006,ppg,official,multilateral,concessional,0
SV,2006,ppg,official,multilateral,non-concessional,249059214.7
SV,2007,ppg,official,bilateral,concessional,0
SV,2007,ppg,official,bilateral,non-concessional,0
SV,2007,ppg,official,multilateral,concessional,0
SV,2007,ppg,official,multilateral,non-concessional,92465207.22
SV,2008,ppg,official,bilateral,concessional,0
SV,2008,ppg,official,bilateral,non-concessional,1036700.105
SV,2008,ppg,official,multilateral,concessional,1234871.963
SV,2008,ppg,official,multilateral,non-concessional,189878165.8
SV,2009,ppg,official,bilateral,concessional,0
SV,2009,ppg,official,bilateral,non-concessional,0
SV,2009,ppg,official,multilateral,concessional,608944.3545
SV,2009,ppg,official,multilateral,non-concessional,231678929.1
SV,2010,ppg,official,bilateral,concessional,0
SV,2010,ppg,official,bilateral,non-concessional,0
SV,2010,ppg,official,multilateral,concessional,6198.178899
SV,2010,ppg,official,multilateral,non-concessional,181519072.2
SV,2011,ppg,official,bilateral,concessional,1310988.182
SV,2011,ppg,official,bilateral,non-concessional,0
SV,2011,ppg,official,multilateral,concessional,0
SV,2011,ppg,official,multilateral,non-concessional,105387747.4
SV,2012,ppg,official,bilateral,concessional,0
SV,2012,ppg,official,bilateral,non-concessional,0
SV,2012,ppg,official,multilateral,concessional,0
SV,2012,ppg,official,multilateral,non-concessional,200821000
SV,2013,ppg,official,bilateral,concessional,9933431.536
SV,2013,ppg,official,bilateral,non-concessional,0
SV,2013,ppg,official,multilateral,concessional,0
SV,2013,ppg,official,multilateral,non-concessional,65429890.37
SY,2000,ppg,official,bilateral,concessional,
SY,2000,ppg,official,bilateral,non-concessional,
SY,2000,ppg,official,multilateral,concessional,
SY,2000,ppg,official,multilateral,non-concessional,
SY,2001,ppg,official,bilateral,concessional,
SY,2001,ppg,official,bilateral,non-concessional,
SY,2001,ppg,official,multilateral,concessional,
SY,2001,ppg,official,multilateral,non-concessional,
SY,2002,ppg,official,bilateral,concessional,
SY,2002,ppg,official,bilateral,non-concessional,
SY,2002,ppg,official,multilateral,concessional,
SY,2002,ppg,official,multilateral,non-concessional,
SY,2003,ppg,official,bilateral,concessional,
SY,2003,ppg,official,bilateral,non-concessional,
SY,2003,ppg,official,multilateral,concessional,
SY,2003,ppg,official,multilateral,non-concessional,
SY,2004,ppg,official,bilateral,concessional,
SY,2004,ppg,official,bilateral,non-concessional,
SY,2004,ppg,official,multilateral,concessional,
SY,2004,ppg,official,multilateral,non-concessional,
SY,2005,ppg,official,bilateral,concessional,
SY,2005,ppg,official,bilateral,non-concessional,
SY,2005,ppg,official,multilateral,concessional,
SY,2005,ppg,official,multilateral,non-concessional,
SY,2006,ppg,official,bilateral,concessional,
SY,2006,ppg,official,bilateral,non-concessional,
SY,2006,ppg,official,multilateral,concessional,
SY,2006,ppg,official,multilateral,non-concessional,
SY,2007,ppg,official,bilateral,concessional,
SY,2007,ppg,official,bilateral,non-concessional,
SY,2007,ppg,official,multilateral,concessional,
SY,2007,ppg,official,multilateral,non-concessional,
SY,2008,ppg,official,bilateral,concessional,
SY,2008,ppg,official,bilateral,non-concessional,
SY,2008,ppg,official,multilateral,concessional,
SY,2008,ppg,official,multilateral,non-concessional,
SY,2009,ppg,official,bilateral,concessional,
SY,2009,ppg,official,bilateral,non-concessional,
SY,2009,ppg,official,multilateral,concessional,
SY,2009,ppg,official,multilateral,non-concessional,
SY,2010,ppg,official,bilateral,concessional,
SY,2010,ppg,official,bilateral,non-concessional,
SY,2010,ppg,official,multilateral,concessional,
SY,2010,ppg,official,multilateral,non-concessional,
SY,2011,ppg,official,bilateral,concessional,
SY,2011,ppg,official,bilateral,non-concessional,
SY,2011,ppg,official,multilateral,concessional,
SY,2011,ppg,official,multilateral,non-concessional,
SY,2012,ppg,official,bilateral,concessional,
SY,2012,ppg,official,bilateral,non-concessional,
SY,2012,ppg,official,multilateral,concessional,
SY,2012,ppg,official,multilateral,non-concessional,
SY,2013,ppg,official,bilateral,concessional,
SY,2013,ppg,official,bilateral,non-concessional,
SY,2013,ppg,official,multilateral,concessional,
SY,2013,ppg,official,multilateral,non-concessional,
SZ,2000,ppg,official,bilateral,concessional,0
SZ,2000,ppg,official,bilateral,non-concessional,0
SZ,2000,ppg,official,multilateral,concessional,0
SZ,2000,ppg,official,multilateral,non-concessional,8328842.381
SZ,2001,ppg,official,bilateral,concessional,2251204.066
SZ,2001,ppg,official,bilateral,non-concessional,31185201.08
SZ,2001,ppg,official,multilateral,concessional,0
SZ,2001,ppg,official,multilateral,non-concessional,0
SZ,2002,ppg,official,bilateral,concessional,0
SZ,2002,ppg,official,bilateral,non-concessional,0
SZ,2002,ppg,official,multilateral,concessional,5442701.572
SZ,2002,ppg,official,multilateral,non-concessional,0
SZ,2003,ppg,official,bilateral,concessional,0
SZ,2003,ppg,official,bilateral,non-concessional,0
SZ,2003,ppg,official,multilateral,concessional,0
SZ,2003,ppg,official,multilateral,non-concessional,3287149.136
SZ,2004,ppg,official,bilateral,concessional,2508936.646
SZ,2004,ppg,official,bilateral,non-concessional,0
SZ,2004,ppg,official,multilateral,concessional,17736729.71
SZ,2004,ppg,official,multilateral,non-concessional,0
SZ,2005,ppg,official,bilateral,concessional,0
SZ,2005,ppg,official,bilateral,non-concessional,2652881.172
SZ,2005,ppg,official,multilateral,concessional,0
SZ,2005,ppg,official,multilateral,non-concessional,40743489.95
SZ,2006,ppg,official,bilateral,concessional,0
SZ,2006,ppg,official,bilateral,non-concessional,4569601.947
SZ,2006,ppg,official,multilateral,concessional,0
SZ,2006,ppg,official,multilateral,non-concessional,1056155.374
SZ,2007,ppg,official,bilateral,concessional,0
SZ,2007,ppg,official,bilateral,non-concessional,0
SZ,2007,ppg,official,multilateral,concessional,0
SZ,2007,ppg,official,multilateral,non-concessional,0
SZ,2008,ppg,official,bilateral,concessional,3865122.618
SZ,2008,ppg,official,bilateral,non-concessional,15852042.45
SZ,2008,ppg,official,multilateral,concessional,2177767.2
SZ,2008,ppg,official,multilateral,non-concessional,39627845.88
SZ,2009,ppg,official,bilateral,concessional,11799903.88
SZ,2009,ppg,official,bilateral,non-concessional,0
SZ,2009,ppg,official,multilateral,concessional,12216858.62
SZ,2009,ppg,official,multilateral,non-concessional,2616759.659
SZ,2010,ppg,official,bilateral,concessional,2603361.113
SZ,2010,ppg,official,bilateral,non-concessional,0
SZ,2010,ppg,official,multilateral,concessional,3228127.7
SZ,2010,ppg,official,multilateral,non-concessional,0
SZ,2011,ppg,official,bilateral,concessional,0
SZ,2011,ppg,official,bilateral,non-concessional,0
SZ,2011,ppg,official,multilateral,concessional,23034672.22
SZ,2011,ppg,official,multilateral,non-concessional,61116.35478
SZ,2012,ppg,official,bilateral,concessional,0
SZ,2012,ppg,official,bilateral,non-concessional,0
SZ,2012,ppg,official,multilateral,concessional,0
SZ,2012,ppg,official,multilateral,non-concessional,0
SZ,2013,ppg,official,bilateral,concessional,5186591.259
SZ,2013,ppg,official,bilateral,non-concessional,4387702.767
SZ,2013,ppg,official,multilateral,concessional,0
SZ,2013,ppg,official,multilateral,non-concessional,390024.287
TD,2000,ppg,official,bilateral,concessional,26688581.23
TD,2000,ppg,official,bilateral,non-concessional,0
TD,2000,ppg,official,multilateral,concessional,22996022.81
TD,2000,ppg,official,multilateral,non-concessional,0
TD,2001,ppg,official,bilateral,concessional,19113370.59
TD,2001,ppg,official,bilateral,non-concessional,0
TD,2001,ppg,official,multilateral,concessional,0
TD,2001,ppg,official,multilateral,non-concessional,6367600.588
TD,2002,ppg,official,bilateral,concessional,12407158.63
TD,2002,ppg,official,bilateral,non-concessional,0
TD,2002,ppg,official,multilateral,concessional,57066904.45
TD,2002,ppg,official,multilateral,non-concessional,0
TD,2003,ppg,official,bilateral,concessional,27564224.27
TD,2003,ppg,official,bilateral,non-concessional,0
TD,2003,ppg,official,multilateral,concessional,56301181.9
TD,2003,ppg,official,multilateral,non-concessional,30408516.58
TD,2004,ppg,official,bilateral,concessional,621960.8566
TD,2004,ppg,official,bilateral,non-concessional,102861.7698
TD,2004,ppg,official,multilateral,concessional,52947222.68
TD,2004,ppg,official,multilateral,non-concessional,2365479.205
TD,2005,ppg,official,bilateral,concessional,0
TD,2005,ppg,official,bilateral,non-concessional,0
TD,2005,ppg,official,multilateral,concessional,50671725.94
TD,2005,ppg,official,multilateral,non-concessional,1670370.368
TD,2006,ppg,official,bilateral,concessional,32075842.93
TD,2006,ppg,official,bilateral,non-concessional,0
TD,2006,ppg,official,multilateral,concessional,0
TD,2006,ppg,official,multilateral,non-concessional,3958044.671
TD,2007,ppg,official,bilateral,concessional,11537311.29
TD,2007,ppg,official,bilateral,non-concessional,0
TD,2007,ppg,official,multilateral,concessional,0
TD,2007,ppg,official,multilateral,non-concessional,4943889.63
TD,2008,ppg,official,bilateral,concessional,54483167.3
TD,2008,ppg,official,bilateral,non-concessional,0
TD,2008,ppg,official,multilateral,concessional,1325019.462
TD,2008,ppg,official,multilateral,non-concessional,986283.7581
TD,2009,ppg,official,bilateral,concessional,566981.9272
TD,2009,ppg,official,bilateral,non-concessional,0
TD,2009,ppg,official,multilateral,concessional,0
TD,2009,ppg,official,multilateral,non-concessional,0
TD,2010,ppg,official,bilateral,concessional,320952567
TD,2010,ppg,official,bilateral,non-concessional,0
TD,2010,ppg,official,multilateral,concessional,11986637.72
TD,2010,ppg,official,multilateral,non-concessional,0
TD,2011,ppg,official,bilateral,concessional,5395070.218
TD,2011,ppg,official,bilateral,non-concessional,0
TD,2011,ppg,official,multilateral,concessional,15088422.29
TD,2011,ppg,official,multilateral,non-concessional,0
TD,2012,ppg,official,bilateral,concessional,0
TD,2012,ppg,official,bilateral,non-concessional,0
TD,2012,ppg,official,multilateral,concessional,20103000
TD,2012,ppg,official,multilateral,non-concessional,0
TD,2013,ppg,official,bilateral,concessional,29446706.58
TD,2013,ppg,official,bilateral,non-concessional,97687286.9
TD,2013,ppg,official,multilateral,concessional,0
TD,2013,ppg,official,multilateral,non-concessional,11158792.34
TG,2000,ppg,official,bilateral,concessional,4628071.698
TG,2000,ppg,official,bilateral,non-concessional,0
TG,2000,ppg,official,multilateral,concessional,11689342.59
TG,2000,ppg,official,multilateral,non-concessional,0
TG,2001,ppg,official,bilateral,concessional,9212482.793
TG,2001,ppg,official,bilateral,non-concessional,0
TG,2001,ppg,official,multilateral,concessional,11733822.54
TG,2001,ppg,official,multilateral,non-concessional,0
TG,2002,ppg,official,bilateral,concessional,0
TG,2002,ppg,official,bilateral,non-concessional,0
TG,2002,ppg,official,multilateral,concessional,3508677.563
TG,2002,ppg,official,multilateral,non-concessional,0
TG,2003,ppg,official,bilateral,concessional,50861.56818
TG,2003,ppg,official,bilateral,non-concessional,0
TG,2003,ppg,official,multilateral,concessional,7015234.789
TG,2003,ppg,official,multilateral,non-concessional,0
TG,2004,ppg,official,bilateral,concessional,0
TG,2004,ppg,official,bilateral,non-concessional,0
TG,2004,ppg,official,multilateral,concessional,3050857.802
TG,2004,ppg,official,multilateral,non-concessional,0
TG,2005,ppg,official,bilateral,concessional,0
TG,2005,ppg,official,bilateral,non-concessional,0
TG,2005,ppg,official,multilateral,concessional,3348334.953
TG,2005,ppg,official,multilateral,non-concessional,0
TG,2006,ppg,official,bilateral,concessional,33032503.81
TG,2006,ppg,official,bilateral,non-concessional,0
TG,2006,ppg,official,multilateral,concessional,24432211.75
TG,2006,ppg,official,multilateral,non-concessional,0
TG,2007,ppg,official,bilateral,concessional,0
TG,2007,ppg,official,bilateral,non-concessional,0
TG,2007,ppg,official,multilateral,concessional,290137.4648
TG,2007,ppg,official,multilateral,non-concessional,0
TG,2008,ppg,official,bilateral,concessional,0
TG,2008,ppg,official,bilateral,non-concessional,0
TG,2008,ppg,official,multilateral,concessional,0
TG,2008,ppg,official,multilateral,non-concessional,0
TG,2009,ppg,official,bilateral,concessional,0
TG,2009,ppg,official,bilateral,non-concessional,0
TG,2009,ppg,official,multilateral,concessional,0
TG,2009,ppg,official,multilateral,non-concessional,0
TG,2010,ppg,official,bilateral,concessional,40416111.79
TG,2010,ppg,official,bilateral,non-concessional,0
TG,2010,ppg,official,multilateral,concessional,0
TG,2010,ppg,official,multilateral,non-concessional,0
TG,2011,ppg,official,bilateral,concessional,0
TG,2011,ppg,official,bilateral,non-concessional,0
TG,2011,ppg,official,multilateral,concessional,0
TG,2011,ppg,official,multilateral,non-concessional,6281621.744
TG,2012,ppg,official,bilateral,concessional,101410000
TG,2012,ppg,official,bilateral,non-concessional,0
TG,2012,ppg,official,multilateral,concessional,0
TG,2012,ppg,official,multilateral,non-concessional,0
TG,2013,ppg,official,bilateral,concessional,30660355.23
TG,2013,ppg,official,bilateral,non-concessional,0
TG,2013,ppg,official,multilateral,concessional,51114563.26
TG,2013,ppg,official,multilateral,non-concessional,7570774.536
TH,2000,ppg,official,bilateral,concessional,1553237825
TH,2000,ppg,official,bilateral,non-concessional,0
TH,2000,ppg,official,multilateral,concessional,0
TH,2000,ppg,official,multilateral,non-concessional,433779379.8
TH,2001,ppg,official,bilateral,concessional,1886185704
TH,2001,ppg,official,bilateral,non-concessional,0
TH,2001,ppg,official,multilateral,concessional,0
TH,2001,ppg,official,multilateral,non-concessional,151213713.3
TH,2002,ppg,official,bilateral,concessional,986898187.3
TH,2002,ppg,official,bilateral,non-concessional,0
TH,2002,ppg,official,multilateral,concessional,0
TH,2002,ppg,official,multilateral,non-concessional,30212720.12
TH,2003,ppg,official,bilateral,concessional,906554419
TH,2003,ppg,official,bilateral,non-concessional,0
TH,2003,ppg,official,multilateral,concessional,0
TH,2003,ppg,official,multilateral,non-concessional,35324439.5
TH,2004,ppg,official,bilateral,concessional,0
TH,2004,ppg,official,bilateral,non-concessional,0
TH,2004,ppg,official,multilateral,concessional,0
TH,2004,ppg,official,multilateral,non-concessional,0
TH,2005,ppg,official,bilateral,concessional,0
TH,2005,ppg,official,bilateral,non-concessional,0
TH,2005,ppg,official,multilateral,concessional,0
TH,2005,ppg,official,multilateral,non-concessional,0
TH,2006,ppg,official,bilateral,concessional,226251195.7
TH,2006,ppg,official,bilateral,non-concessional,0
TH,2006,ppg,official,multilateral,concessional,0
TH,2006,ppg,official,multilateral,non-concessional,0
TH,2007,ppg,official,bilateral,concessional,228624309.2
TH,2007,ppg,official,bilateral,non-concessional,0
TH,2007,ppg,official,multilateral,concessional,0
TH,2007,ppg,official,multilateral,non-concessional,0
TH,2008,ppg,official,bilateral,concessional,0
TH,2008,ppg,official,bilateral,non-concessional,0
TH,2008,ppg,official,multilateral,concessional,0
TH,2008,ppg,official,multilateral,non-concessional,288963.2754
TH,2009,ppg,official,bilateral,concessional,0
TH,2009,ppg,official,bilateral,non-concessional,0
TH,2009,ppg,official,multilateral,concessional,0
TH,2009,ppg,official,multilateral,non-concessional,0
TH,2010,ppg,official,bilateral,concessional,0
TH,2010,ppg,official,bilateral,non-concessional,0
TH,2010,ppg,official,multilateral,concessional,0
TH,2010,ppg,official,multilateral,non-concessional,201769.0937
TH,2011,ppg,official,bilateral,concessional,149833361.3
TH,2011,ppg,official,bilateral,non-concessional,0
TH,2011,ppg,official,multilateral,concessional,0
TH,2011,ppg,official,multilateral,non-concessional,0
TH,2012,ppg,official,bilateral,concessional,216062000
TH,2012,ppg,official,bilateral,non-concessional,0
TH,2012,ppg,official,multilateral,concessional,0
TH,2012,ppg,official,multilateral,non-concessional,0
TH,2013,ppg,official,bilateral,concessional,0
TH,2013,ppg,official,bilateral,non-concessional,0
TH,2013,ppg,official,multilateral,concessional,0
TH,2013,ppg,official,multilateral,non-concessional,0
TJ,2000,ppg,official,bilateral,concessional,0
TJ,2000,ppg,official,bilateral,non-concessional,0
TJ,2000,ppg,official,multilateral,concessional,15564900.78
TJ,2000,ppg,official,multilateral,non-concessional,0
TJ,2001,ppg,official,bilateral,concessional,2621748.408
TJ,2001,ppg,official,bilateral,non-concessional,31488337.24
TJ,2001,ppg,official,multilateral,concessional,34616398.3
TJ,2001,ppg,official,multilateral,non-concessional,4412914.202
TJ,2002,ppg,official,bilateral,concessional,0
TJ,2002,ppg,official,bilateral,non-concessional,0
TJ,2002,ppg,official,multilateral,concessional,13603953.24
TJ,2002,ppg,official,multilateral,non-concessional,0
TJ,2003,ppg,official,bilateral,concessional,15890370.28
TJ,2003,ppg,official,bilateral,non-concessional,0
TJ,2003,ppg,official,multilateral,concessional,42973275.3
TJ,2003,ppg,official,multilateral,non-concessional,27465155.22
TJ,2004,ppg,official,bilateral,concessional,14226904.78
TJ,2004,ppg,official,bilateral,non-concessional,0
TJ,2004,ppg,official,multilateral,concessional,42461349.6
TJ,2004,ppg,official,multilateral,non-concessional,0
TJ,2005,ppg,official,bilateral,concessional,57651529.52
TJ,2005,ppg,official,bilateral,non-concessional,0
TJ,2005,ppg,official,multilateral,concessional,25469167.74
TJ,2005,ppg,official,multilateral,non-concessional,0
TJ,2006,ppg,official,bilateral,concessional,123977713.7
TJ,2006,ppg,official,bilateral,non-concessional,0
TJ,2006,ppg,official,multilateral,concessional,24159588.42
TJ,2006,ppg,official,multilateral,non-concessional,0
TJ,2007,ppg,official,bilateral,concessional,289725900.4
TJ,2007,ppg,official,bilateral,non-concessional,0
TJ,2007,ppg,official,multilateral,concessional,17967306.25
TJ,2007,ppg,official,multilateral,non-concessional,0
TJ,2008,ppg,official,bilateral,concessional,324956142.5
TJ,2008,ppg,official,bilateral,non-concessional,0
TJ,2008,ppg,official,multilateral,concessional,6648668.511
TJ,2008,ppg,official,multilateral,non-concessional,0
TJ,2009,ppg,official,bilateral,concessional,124928455.4
TJ,2009,ppg,official,bilateral,non-concessional,0
TJ,2009,ppg,official,multilateral,concessional,0
TJ,2009,ppg,official,multilateral,non-concessional,0
TJ,2010,ppg,official,bilateral,concessional,115148996.5
TJ,2010,ppg,official,bilateral,non-concessional,0
TJ,2010,ppg,official,multilateral,concessional,31878078.03
TJ,2010,ppg,official,multilateral,non-concessional,0
TJ,2011,ppg,official,bilateral,concessional,152327773.8
TJ,2011,ppg,official,bilateral,non-concessional,0
TJ,2011,ppg,official,multilateral,concessional,0
TJ,2011,ppg,official,multilateral,non-concessional,0
TJ,2012,ppg,official,bilateral,concessional,42899000
TJ,2012,ppg,official,bilateral,non-concessional,0
TJ,2012,ppg,official,multilateral,concessional,0
TJ,2012,ppg,official,multilateral,non-concessional,0
TJ,2013,ppg,official,bilateral,concessional,54846670.72
TJ,2013,ppg,official,bilateral,non-concessional,0
TJ,2013,ppg,official,multilateral,concessional,7973964.592
TJ,2013,ppg,official,multilateral,non-concessional,0
TL,2000,ppg,official,bilateral,concessional,
TL,2000,ppg,official,bilateral,non-concessional,
TL,2000,ppg,official,multilateral,concessional,
TL,2000,ppg,official,multilateral,non-concessional,
TL,2001,ppg,official,bilateral,concessional,
TL,2001,ppg,official,bilateral,non-concessional,
TL,2001,ppg,official,multilateral,concessional,
TL,2001,ppg,official,multilateral,non-concessional,
TL,2002,ppg,official,bilateral,concessional,
TL,2002,ppg,official,bilateral,non-concessional,
TL,2002,ppg,official,multilateral,concessional,
TL,2002,ppg,official,multilateral,non-concessional,
TL,2003,ppg,official,bilateral,concessional,
TL,2003,ppg,official,bilateral,non-concessional,
TL,2003,ppg,official,multilateral,concessional,
TL,2003,ppg,official,multilateral,non-concessional,
TL,2004,ppg,official,bilateral,concessional,
TL,2004,ppg,official,bilateral,non-concessional,
TL,2004,ppg,official,multilateral,concessional,
TL,2004,ppg,official,multilateral,non-concessional,
TL,2005,ppg,official,bilateral,concessional,
TL,2005,ppg,official,bilateral,non-concessional,
TL,2005,ppg,official,multilateral,concessional,
TL,2005,ppg,official,multilateral,non-concessional,
TL,2006,ppg,official,bilateral,concessional,
TL,2006,ppg,official,bilateral,non-concessional,
TL,2006,ppg,official,multilateral,concessional,
TL,2006,ppg,official,multilateral,non-concessional,
TL,2007,ppg,official,bilateral,concessional,
TL,2007,ppg,official,bilateral,non-concessional,
TL,2007,ppg,official,multilateral,concessional,
TL,2007,ppg,official,multilateral,non-concessional,
TL,2008,ppg,official,bilateral,concessional,
TL,2008,ppg,official,bilateral,non-concessional,
TL,2008,ppg,official,multilateral,concessional,
TL,2008,ppg,official,multilateral,non-concessional,
TL,2009,ppg,official,bilateral,concessional,
TL,2009,ppg,official,bilateral,non-concessional,
TL,2009,ppg,official,multilateral,concessional,
TL,2009,ppg,official,multilateral,non-concessional,
TL,2010,ppg,official,bilateral,concessional,
TL,2010,ppg,official,bilateral,non-concessional,
TL,2010,ppg,official,multilateral,concessional,
TL,2010,ppg,official,multilateral,non-concessional,
TL,2011,ppg,official,bilateral,concessional,
TL,2011,ppg,official,bilateral,non-concessional,
TL,2011,ppg,official,multilateral,concessional,
TL,2011,ppg,official,multilateral,non-concessional,
TL,2012,ppg,official,bilateral,concessional,
TL,2012,ppg,official,bilateral,non-concessional,
TL,2012,ppg,official,multilateral,concessional,
TL,2012,ppg,official,multilateral,non-concessional,
TL,2013,ppg,official,bilateral,concessional,
TL,2013,ppg,official,bilateral,non-concessional,
TL,2013,ppg,official,multilateral,concessional,
TL,2013,ppg,official,multilateral,non-concessional,
TM,2000,ppg,official,bilateral,concessional,386007083.4
TM,2000,ppg,official,bilateral,non-concessional,0
TM,2000,ppg,official,multilateral,concessional,0
TM,2000,ppg,official,multilateral,non-concessional,0
TM,2001,ppg,official,bilateral,concessional,50614154.78
TM,2001,ppg,official,bilateral,non-concessional,0
TM,2001,ppg,official,multilateral,concessional,0
TM,2001,ppg,official,multilateral,non-concessional,0
TM,2002,ppg,official,bilateral,concessional,16485910.88
TM,2002,ppg,official,bilateral,non-concessional,0
TM,2002,ppg,official,multilateral,concessional,0
TM,2002,ppg,official,multilateral,non-concessional,0
TM,2003,ppg,official,bilateral,concessional,87595634.29
TM,2003,ppg,official,bilateral,non-concessional,0
TM,2003,ppg,official,multilateral,concessional,0
TM,2003,ppg,official,multilateral,non-concessional,0
TM,2004,ppg,official,bilateral,concessional,63797541.79
TM,2004,ppg,official,bilateral,non-concessional,0
TM,2004,ppg,official,multilateral,concessional,0
TM,2004,ppg,official,multilateral,non-concessional,0
TM,2005,ppg,official,bilateral,concessional,23931871.37
TM,2005,ppg,official,bilateral,non-concessional,0
TM,2005,ppg,official,multilateral,concessional,0
TM,2005,ppg,official,multilateral,non-concessional,0
TM,2006,ppg,official,bilateral,concessional,7920420.78
TM,2006,ppg,official,bilateral,non-concessional,0
TM,2006,ppg,official,multilateral,concessional,0
TM,2006,ppg,official,multilateral,non-concessional,0
TM,2007,ppg,official,bilateral,concessional,31083529.84
TM,2007,ppg,official,bilateral,non-concessional,0
